Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_parasitica_NIES-267.gbff,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
39090_effector-associated_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39091_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39092_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39093_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39095_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39096_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39097_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39099_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39101_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39102_amrS.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39104_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39114_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39116_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39119_NACHT_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39121_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39122_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39133_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39134_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39135_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39136_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39137_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39139_nucleotidyl_transfer...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39140_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39141_IS66_family_transpos...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39142_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39144_DUF2791_family_P-loo...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39145_DUF2791_family_P-loo...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39146_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39147_type_I_restriction-m...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39149_IS630_family_transpo...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39150_ATP-dependent_Clp_pr...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39154_oleate_hydratase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39157_BON_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39159_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39161_DUF3370_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39165_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39166_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39170_DUF3365_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39174_four_helix_bundle_pr...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39176_DUF4157_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39177_DUF4157_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39190_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39191_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39199_N-acetyltransferase_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39205_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39211_transposase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39212_Coq4_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39214_tyrosine-type_recomb...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39216_DUF3596_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39219_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39220_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39221_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39223_SWIM_Zn-finger_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39227_SNF2-related_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39228_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39229_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39231_FtsK-SpoIIIE_domain-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39232_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39235_NYN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39240_M48_family_metallopr...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39242_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39243_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39244_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39246_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39248_nucleotidyl_transfer...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39251_caspase_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39252_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39258_caspase_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39259_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39260_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39261_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39262_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39267_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39268_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39271_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39275_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39277_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39279_T3SS_effector_HopA1_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39280_aminoglycoside_phosp...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39281_WD40_repeat-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39283_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39284_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39285_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39293_peptidylprolyl_isome...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39296_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39297_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39298_Mu_transposase_C-ter...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39299_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39304_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39306_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39310_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39312_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39330_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39337_HNH_endonuclease.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39338_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39339_ribbon-helix-helix_p...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39340_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39342_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39355_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39356_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39364_DNA_cytosine_methylt...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39365_TolC_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39367_sucrase_ferredoxin.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39377_TauD-TfdA_family_dio...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39383_transposase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39384_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39389_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39391_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39403_MarR_family_transcri...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39406_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39409_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39415_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39416_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39417_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39418_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39419_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39420_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39421_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39422_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39423_N-acetylmuramoyl-L-a...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39424_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39425_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39427_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39428_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39430_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39432_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39433_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39434_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39437_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39439_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39440_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39445_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39446_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39447_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39448_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39451_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39455_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39457_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39459_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39460_DUF2809_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39461_DUF1311_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39462_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39463_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39464_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39465_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39467_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39468_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39469_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39471_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39474_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39482_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39490_GTP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39491_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39492_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39494_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39504_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39507_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39509_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39513_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39514_RDD_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39516_M48_family_metallope...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39522_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39528_AAA-like_domain-cont...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39529_trypsin-like_peptida...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39531_serine_protease.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39543_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39546_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39548_restriction_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39550_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39551_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39552_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39553_YggT_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39554_DUF308_domain-contai...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39557_zinc-iron_permease.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39576_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39582_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39585_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39586_phage_integrase_N-te...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39591_DUF4079_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39593_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39594_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39601_calcium-binding_prot...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39604_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39606_choice-of-anchor_I_f...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39610_DUF4114_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39613_polysaccharide_pyruv...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39621_sugar_transferase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39622_anti-sigma_regulator...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39623_SpoIIE_family_protei...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39628_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39629_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39630_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39634_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39635_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39647_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39649_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39655_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39658_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39665_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39679_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39691_type_II_restriction_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39696_His-Gly-Thr-Pro-type...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39702_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39703_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39704_DUF2281_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39725_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39737_ABC_transporter_perm...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39746_protein_kinase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39759_BrnT_family_toxin.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39763_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39764_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39769_S-layer_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39771_filamentous_hemagglu...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39791_IS66_family_transpos...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39810_CbtB-domain_containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39811_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39821_CAP_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39835_acyltransferase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39838_DUF4082_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39839_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
39841_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39846_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39847_methyltransferase_do...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39848_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39849_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39852_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39854_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39872_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39874_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39879_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39886_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39908_transposase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39916_DUF6516_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39917_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39931_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39939_tnpA.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39943_HetZ-related_protein...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39956_NINE_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39957_helix-hairpin-helix_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39991_DUF3365_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
39998_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40009_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40023_DUF2281_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40024_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40025_S8_family_serine_pep...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40028_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40040_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
40044_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40047_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40067_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40071_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40074_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40080_IS982_family_transpo...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40091_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40093_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40096_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40100_FAD-dependent_oxidor...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40101_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40112_MFS_transporter.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40148_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40155_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40162_serine-threonine_pro...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40164_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40172_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40179_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40180_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40185_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40196_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40201_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40206_dicarboxylate-amino_...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40207_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40240_transposase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40259_HAF_repeat-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40266_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40267_DUF2281_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40268_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40273_peptidoglycan-bindin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40274_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40276_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40277_DUF4347_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40284_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40285_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
40287_S-layer_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40291_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40292_hybrid_sensor_histid...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40297_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40302_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40307_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40326_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40332_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40352_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40356_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40382_DUF4347_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40402_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40410_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40421_serine_protease.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40426_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40432_WGxxGxxG-CTERM_domai...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40433_EF-hand_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40441_Eco47II_family_restr...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40442_helix-turn-helix_tra...faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
40465_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40479_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40505_sel1_repeat_family_p...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40506_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40509_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40510_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40512_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40514_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40515_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40523_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40524_2OG-Fe-II-_oxygenase.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
40529_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40530_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40531_GUN4_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40537_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,1
40544_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40545_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
40546_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,1,0
