Orthogroup	PCC_6303	PCC_7716
OG0004150	WP_015199752.1	WP_223973298.1
OG0004153	WP_015196464.1	WP_223974784.1
OG0004154	WP_015196265.1	WP_224178830.1
OG0004155	WP_015199631.1	WP_223974619.1
OG0004156	WP_041740753.1	WP_223977465.1
OG0004159	WP_015196617.1	WP_224179650.1
OG0004160	WP_015197558.1	WP_223978128.1
OG0004161	WP_015200023.1	WP_223986292.1
OG0004170	WP_015200071.1	WP_223989324.1
OG0004171	WP_015201047.1	WP_223977273.1
OG0004174	WP_041739087.1	WP_224175251.1
OG0004179	WP_015199830.1	WP_224177661.1
OG0004192	WP_015197440.1	WP_223972384.1
OG0004194	WP_015195846.1	WP_170213636.1
OG0004196	WP_015199717.1	WP_224174493.1
OG0004199	WP_041740355.1	WP_223970792.1
OG0004200	WP_015200619.1	WP_224178715.1
OG0004203	WP_015200943.1	WP_223975076.1
OG0004204	WP_015198583.1	WP_224176451.1
OG0004206	WP_255348465.1	WP_223973363.1
OG0004210	WP_238993819.1	WP_224179712.1
OG0004213	WP_015200836.1	WP_224174645.1
OG0004214	WP_015198396.1	WP_224175732.1
OG0004215	WP_015198529.1	WP_223973821.1
OG0004216	WP_015200810.1	WP_223985913.1
OG0004217	WP_238993765.1	WP_224176652.1
OG0004220	WP_015198494.1	WP_224177251.1
OG0004228	WP_015199760.1	WP_224176530.1
OG0004231	WP_015196044.1	WP_223984499.1
OG0004236	WP_015198525.1	WP_019489093.1
OG0004237	WP_015198442.1	WP_224176046.1, WP_224179089.1
OG0004241	WP_015200820.1	WP_223984615.1
OG0004242	WP_015196273.1	WP_224175183.1
OG0004246	WP_015196948.1	WP_224174672.1
OG0004249	WP_015198382.1	WP_224177692.1
OG0004255	WP_041740827.1	WP_224178218.1
OG0004256	WP_015196320.1	WP_224178316.1
OG0004261	WP_015196624.1, WP_015196208.1	WP_223972351.1
OG0004262	WP_015199240.1	WP_224174103.1
OG0004263	WP_015197868.1	WP_224179330.1, WP_224174404.1
OG0004264	WP_015195858.1	WP_223973960.1
OG0004267	WP_238993784.1	WP_224175444.1
OG0004268	WP_015198223.1	WP_224178299.1, WP_224178296.1
OG0004272	WP_015196504.1	WP_224175517.1
OG0004274	WP_015196588.1	WP_224177529.1
OG0004278	WP_015196244.1	WP_223989800.1
OG0004279	WP_041740818.1	WP_224179654.1
OG0004290	WP_015198749.1, WP_144051059.1	WP_224178358.1
OG0004291	WP_015199731.1	WP_223978905.1
OG0004295	WP_015199807.1	WP_223985261.1
OG0004301	WP_015198060.1	WP_224177653.1
OG0004306	WP_015197568.1	WP_223981838.1
OG0004311	WP_041740314.1	WP_224175324.1
OG0004312	WP_015196621.1	WP_223984848.1
OG0004323	WP_015198422.1	WP_223987878.1
OG0004328	WP_015199035.1	WP_223978247.1
OG0004331	WP_015200103.1	WP_223978031.1
OG0004339	WP_015200592.1	WP_224177173.1
OG0004340	WP_015200380.1	WP_224176037.1
OG0004343	WP_015197237.1	WP_223978204.1
OG0004346	WP_015197348.1	WP_224178031.1
OG0004347	WP_015196858.1	WP_224179269.1
OG0004355	WP_015196052.1	WP_224174356.1
OG0004362	WP_015197866.1	WP_224178924.1
OG0004364	WP_015199175.1	WP_224179668.1
OG0004365	WP_015199174.1	WP_224175630.1
OG0004372	WP_015199440.1	WP_224176019.1
OG0004373	WP_015197088.1	WP_224176018.1
OG0004379	WP_015198993.1	WP_255667728.1
OG0004380	WP_015201021.1	WP_224175410.1
OG0004383	WP_015196075.1, WP_015197993.1	WP_223987960.1, WP_224174420.1
OG0004384	WP_015195919.1	WP_224176432.1
OG0004388	WP_015199495.1	WP_224176366.1
OG0004389	WP_041740783.1	WP_223990100.1
OG0004391	WP_015198226.1	WP_223978634.1
OG0004392	WP_015198227.1	WP_224175981.1
OG0004393	WP_015198228.1	WP_224175982.1
OG0004394	WP_015198211.1	WP_223972610.1
OG0004396	WP_015199126.1	WP_224177291.1
OG0004397	WP_015199241.1	WP_223978156.1
OG0004406	WP_015200078.1	WP_224178402.1
OG0004407	WP_041740275.1	WP_223980586.1
OG0004408	WP_015198571.1	WP_224178782.1
OG0004411	WP_015197165.1	WP_223977660.1
OG0004418	WP_015200989.1	WP_224176808.1
OG0004428	WP_015196613.1	WP_224177732.1
OG0004431	WP_015200816.1	WP_223991409.1, WP_223982874.1
OG0004432	WP_015197636.1	WP_223971568.1
OG0004433	WP_015195804.1	WP_224177536.1
OG0004440	WP_015199483.1	WP_223987319.1
OG0004442	WP_238993844.1	WP_223981009.1
OG0004444	WP_015200679.1	WP_223977985.1
OG0004453	WP_015196089.1, WP_015196055.1	WP_224174502.1, WP_224179677.1
OG0004460	WP_238993851.1	WP_224180398.1
OG0004464	WP_015196018.1	WP_224175971.1
OG0004465	WP_015196310.1	WP_223971892.1
OG0004466	WP_015196990.1	WP_223975196.1
OG0004467	WP_015196203.1	WP_223973308.1
OG0004468	WP_015197320.1	WP_223984471.1
OG0004469	WP_015196485.1	WP_223978248.1
OG0004470	WP_015197497.1	WP_224179379.1
OG0004472	WP_015197530.1	WP_224175375.1
OG0004473	WP_015199181.1	WP_224176994.1
OG0004474	WP_015197184.1, WP_015197102.1	WP_224175628.1, WP_224176516.1
OG0004475	WP_015197685.1	WP_224179101.1
OG0004476	WP_015196251.1	WP_223972349.1
OG0004477	WP_015195965.1	WP_224175977.1
OG0004478	WP_015199912.1	WP_223989792.1
OG0004479	WP_015196738.1	WP_224177532.1
OG0004481	WP_015197725.1	WP_255666164.1
OG0004482	WP_015197724.1	WP_223986106.1
OG0004484	WP_144051004.1	WP_223987381.1
OG0004486	WP_015196431.1	WP_223974790.1
OG0004487	WP_015196719.1	WP_223989993.1
OG0004489	WP_015200106.1	WP_019489103.1
OG0004490	WP_015199678.1	WP_224179336.1
OG0004491	WP_015199744.1	WP_223976948.1
OG0004493	WP_015199140.1	WP_224176069.1
OG0004494	WP_015200245.1	WP_224178776.1
OG0004495	WP_015197094.1	WP_224177041.1
OG0004496	WP_015201077.1	WP_019492929.1
OG0004502	WP_015197539.1	WP_127078803.1
OG0004503	WP_015200677.1	WP_224173960.1
OG0004505	WP_041739153.1	WP_224175370.1
OG0004506	WP_015196451.1	WP_224179363.1
OG0004507	WP_158333148.1	WP_224175307.1
OG0004508	WP_015196811.1	WP_223975314.1
OG0004509	WP_015198014.1	WP_223978152.1
OG0004510	WP_015195977.1	WP_224174222.1
OG0004511	WP_015196599.1	WP_224179466.1
OG0004512	WP_015197096.1	WP_224176576.1
OG0004513	WP_015196784.1	WP_224177780.1
OG0004514	WP_041739978.1	WP_223989753.1
OG0004515	WP_015200736.1	WP_223989755.1
OG0004516	WP_015200418.1	WP_224177163.1
OG0004517	WP_015199816.1	WP_223981760.1
OG0004518	WP_015197395.1	WP_224174210.1
OG0004519	WP_051036704.1	WP_223987800.1
OG0004520	WP_015196943.1	WP_223978290.1
OG0004523	WP_015198013.1	WP_224175529.1
OG0004524	WP_144051008.1	WP_224175442.1
OG0004525	WP_015199139.1	WP_224176563.1
OG0004526	WP_015196751.1	WP_223982044.1
OG0004527	WP_144051068.1	WP_223978260.1
OG0004528	WP_015197056.1	WP_223977386.1
OG0004529	WP_015197055.1	WP_224176452.1
OG0004530	WP_015199706.1	WP_223978261.1
OG0004531	WP_015196937.1	WP_224177341.1
OG0004532	WP_015196488.1	WP_223978149.1
OG0004533	WP_015197240.1	WP_224175550.1
OG0004534	WP_015196440.1	WP_223989866.1
OG0004535	WP_015199913.1	WP_224174693.1
OG0004550	WP_041739413.1, WP_015198126.1	WP_223976460.1
OG0004551	WP_238993755.1	WP_224178372.1, WP_224175387.1
OG0004559	WP_015199519.1	WP_223986695.1, WP_223978315.1
OG0004567	WP_238993801.1, WP_041739434.1	WP_223971889.1
OG0004568	WP_015198111.1, WP_144051041.1	WP_223986903.1
OG0004572	WP_015199738.1	WP_224174457.1, WP_224176464.1
OG0004576	WP_015198700.1	WP_224180396.1, WP_224179448.1
OG0004580	WP_015200966.1	WP_224177108.1, WP_224175014.1
OG0004581	WP_015200624.1	WP_223980021.1, WP_224178298.1
OG0004588	WP_015195950.1, WP_015197826.1	WP_224178701.1
OG0004599	WP_015198372.1	WP_224180452.1, WP_223974647.1
OG0004602	WP_015199645.1	WP_224178318.1, WP_224177955.1
OG0004603	WP_015198376.1	WP_224179638.1, WP_224177126.1
OG0004606	WP_015198433.1	WP_224175359.1, WP_224176863.1
OG0004607	WP_015198428.1	WP_255667727.1, WP_224175354.1
OG0004612	WP_015200233.1	WP_224174475.1, WP_224177150.1
OG0004619	WP_015197745.1, WP_015199087.1	WP_224174582.1
OG0004622	WP_015201132.1, WP_015201125.1	WP_224176656.1
OG0004623	WP_015198391.1	WP_224179115.1, WP_223990593.1
OG0004638	WP_015198172.1, WP_041739464.1	WP_224180121.1
OG0004655	WP_015173971.1	WP_224180440.1, WP_224180463.1
OG0004658	WP_255348453.1	WP_224174958.1
OG0004658	WP_015196004.1	WP_224174144.1, WP_224174955.1
OG0004659	WP_015197927.1, WP_015198149.1, WP_015198022.1, WP_015196048.1	WP_224178957.1
OG0004660	WP_015198087.1, WP_015198168.1	WP_224175717.1, WP_224178974.1, WP_224174892.1
OG0004661	WP_015198171.1, WP_015198090.1	WP_224175715.1, WP_224178977.1, WP_224180076.1
OG0004687	WP_015198495.1	WP_224177252.1
OG0004688	WP_015199852.1	WP_224179663.1
OG0004703	WP_015197159.1	WP_224179102.1
OG0004710	WP_041739350.1, WP_015199380.1	WP_224175483.1
OG0004714	WP_015199689.1	WP_224175488.1
OG0004728	WP_015198072.1	WP_224176942.1
OG0004729	WP_015198381.1	WP_224175782.1
OG0004730	WP_015198268.1	WP_224179140.1
OG0004736	WP_015197973.1, WP_015196053.1	WP_224178953.1
OG0004751	WP_015197875.1	WP_224178933.1
OG0004752	WP_015197857.1	WP_224178916.1
OG0004762	WP_015197690.1	WP_224178287.1
OG0004766	WP_015197800.1	WP_127083395.1
OG0004776	WP_015197044.1	WP_223972272.1
OG0004777	WP_015195847.1	WP_224174097.1
OG0004778	WP_015198960.1	WP_223972273.1
OG0004779	WP_015196722.1	WP_223972274.1
OG0004780	WP_015196721.1	WP_223972275.1
OG0004781	WP_015199563.1	WP_223972276.1
OG0004782	WP_015199562.1	WP_224174750.1
OG0004783	WP_015196727.1	WP_019489891.1
OG0004784	WP_015196726.1	WP_224174749.1
OG0004785	WP_015196724.1	WP_224174747.1
OG0004786	WP_015200460.1	WP_223972237.1
OG0004797	WP_238993843.1	WP_223974404.1
OG0004811	WP_015196862.1	WP_170213553.1
OG0004837	WP_203225974.1	WP_223981778.1
OG0004840	WP_015199247.1	WP_223983826.1
OG0004842	WP_015196641.1	WP_224180366.1
OG0004849	WP_015173908.1	WP_224180336.1, WP_224180381.1
OG0004852	WP_015197970.1	WP_223975385.1
OG0004857	WP_015200102.1	WP_224175366.1
OG0004864	WP_015198407.1	WP_224175395.1
OG0004869	WP_203225944.1	WP_223983875.1
OG0004874	WP_015198198.1	WP_224175814.1
OG0004882	WP_015199964.1	WP_019490121.1
OG0004883	WP_015197939.1	WP_224180411.1, WP_224177702.1
OG0004884	WP_015200767.1	WP_255666548.1
OG0004895	WP_015198260.1	WP_224179143.1, WP_224175302.1
OG0004897	WP_015197873.1	WP_224178932.1
OG0004898	WP_015197858.1	WP_224178917.1
OG0004914	WP_015195913.1	WP_224176669.1, WP_224178781.1
OG0004949	WP_015196523.1	WP_224175524.1
OG0004950	WP_015196524.1	WP_223978138.1
OG0004988	WP_015198746.1	WP_224178357.1
OG0004991	WP_015200600.1	WP_224176688.1
OG0005090	WP_238993753.1, WP_015198084.1	WP_224176232.1
OG0005092	WP_015198175.1	WP_224175711.1
OG0005095	WP_015201150.1	WP_224175842.1
OG0005096	WP_015197891.1	WP_224175922.1, WP_224178945.1
OG0005098	WP_015197884.1	WP_224178940.1, WP_224175938.1
OG0005099	WP_015197883.1	WP_224175939.1, WP_224178939.1
OG0005101	WP_144051029.1	WP_224178922.1
OG0005102	WP_015196256.1	WP_223991460.1
OG0005131	WP_041740766.1	WP_223986523.1
OG0005198	WP_015199192.1	WP_223976221.1
OG0005199	WP_015199193.1	WP_224177580.1
OG0005200	WP_015199194.1	WP_224177581.1
OG0005212	WP_015198707.1	WP_224179565.1
OG0005219	WP_015199334.1, WP_015196020.1	WP_224179418.1
OG0005235	WP_041741288.1	WP_224174363.1, WP_224180397.1
OG0005236	WP_015201144.1	WP_224177699.1, WP_224180400.1
OG0005240	WP_015196242.1, WP_015199347.1	WP_224179744.1
OG0005321	WP_015198099.1, WP_015196031.1	WP_224175075.1
OG0005326	WP_015197992.1	WP_224175431.1
OG0005327	WP_015195821.1	WP_223980010.1
OG0005338	WP_015198094.1	WP_224175078.1
OG0005339	WP_015198093.1	WP_223972704.1
OG0005340	WP_015198092.1	WP_223972706.1
OG0005349	WP_015196258.1	WP_224178210.1
OG0005356	WP_015198814.1	WP_224175560.1
OG0005359	WP_015199479.1	WP_224180308.1
OG0005360	WP_015199480.1	WP_224180307.1
OG0005362	WP_015196013.1	WP_224175388.1
OG0005367	WP_015198178.1	WP_224175708.1
OG0005369	WP_015196880.1	WP_224175548.1
OG0005371	WP_015199692.1	WP_223991466.1
OG0005374	WP_041740552.1	WP_224175389.1
OG0005379	WP_015200516.1	WP_223978325.1
OG0005381	WP_015199723.1	WP_223972969.1
OG0005382	WP_015199257.1	WP_223972973.1
OG0005384	WP_015198678.1	WP_224175225.1
OG0005386	WP_015198024.1	WP_223973662.1
OG0005390	WP_015197595.1	WP_224175344.1
OG0005394	WP_015198994.1	WP_223985047.1
OG0005397	WP_238993760.1	WP_224179409.1
OG0005398	WP_015196142.1	WP_224179410.1
OG0005400	WP_015197263.1	WP_224174579.1
OG0005403	WP_015197251.1	WP_224178905.1
OG0005410	WP_015197829.1	WP_223971636.1
OG0005411	WP_015197827.1	WP_224174663.1
OG0005414	WP_015199299.1	WP_224173921.1
OG0005415	WP_015199298.1	WP_224173922.1
OG0005417	WP_015198742.1	WP_224173924.1
OG0005418	WP_015200647.1	WP_223985641.1
OG0005419	WP_015199105.1	WP_223985643.1
OG0005421	WP_015197387.1	WP_223970772.1
OG0005423	WP_015198224.1	WP_224179552.1
OG0005424	WP_015198225.1	WP_224174114.1
OG0005428	WP_015197740.1	WP_223970579.1
OG0005429	WP_015199511.1	WP_224178642.1
OG0005434	WP_041739123.1	WP_224178649.1
OG0005436	WP_015200440.1	WP_223986481.1
OG0005444	WP_015196241.1	WP_224179221.1
OG0005445	WP_015199861.1	WP_224174801.1
OG0005446	WP_015198558.1	WP_224174803.1
OG0005449	WP_015195959.1	WP_223978765.1
OG0005450	WP_015197404.1	WP_224174814.1
OG0005451	WP_238993719.1	WP_223972455.1
OG0005454	WP_015195870.1	WP_223972223.1
OG0005459	WP_144051024.1	WP_224179329.1
OG0005460	WP_015196644.1	WP_223991141.1
OG0005461	WP_015195955.1	WP_224178710.1
OG0005462	WP_015173924.1	WP_224178014.1
OG0005463	WP_015200278.1	WP_223975464.1
OG0005464	WP_015197945.1	WP_224179415.1
OG0005466	WP_015199601.1	WP_223986815.1
OG0005467	WP_158333157.1	WP_223986449.1
OG0005469	WP_015196528.1	WP_224178666.1
OG0005473	WP_015200492.1	WP_224178679.1
OG0005484	WP_015200659.1	WP_224177844.1
OG0005486	WP_015196909.1	WP_223986317.1
OG0005487	WP_015199036.1	WP_224174776.1
OG0005489	WP_015197435.1	WP_223973858.1
OG0005491	WP_015201014.1	WP_224174767.1
OG0005492	WP_015201015.1	WP_223972320.1
OG0005493	WP_015201016.1	WP_223973582.1
OG0005494	WP_015201017.1	WP_223972321.1
OG0005495	WP_238993764.1	WP_224178795.1
OG0005501	WP_015198774.1	WP_224178139.1
OG0005503	WP_015200819.1	WP_224175280.1
OG0005504	WP_015200531.1	WP_224177911.1
OG0005506	WP_015198636.1	WP_255667708.1
OG0005508	WP_015198714.1	WP_224177548.1
OG0005510	WP_015198526.1	WP_224179517.1
OG0005511	WP_015199595.1	WP_255666753.1
OG0005512	WP_015173921.1	WP_224180324.1
OG0005514	WP_015199573.1	WP_223982597.1
OG0005518	WP_015197831.1	WP_223981965.1
OG0005527	WP_015198874.1	WP_224177202.1
OG0005533	WP_015195923.1	WP_224177028.1
OG0005535	WP_015196253.1	WP_224176958.1
OG0005536	WP_015197062.1	WP_224179317.1
OG0005539	WP_015197609.1	WP_223976821.1
OG0005541	WP_015200772.1	WP_224176809.1
OG0005546	WP_041740213.1	WP_223977306.1
OG0005547	WP_015198831.1	WP_223977324.1
OG0005548	WP_015199869.1	WP_224176537.1
OG0005550	WP_015199856.1	WP_224176529.1
OG0005551	WP_015198715.1	WP_224177549.1
OG0005553	WP_015198393.1	WP_223990595.1
OG0005555	WP_015199800.1	WP_224176580.1
OG0005556	WP_085953334.1	WP_223977454.1
OG0005557	WP_015196217.1	WP_223977456.1
OG0005558	WP_015198181.1	WP_223977459.1
OG0005560	WP_238993815.1	WP_223990001.1
OG0005561	WP_015197835.1	WP_224176176.1
OG0005563	WP_015199044.1	WP_224176678.1
OG0005567	WP_015198743.1	WP_223985629.1
OG0005570	WP_015200648.1	WP_223982649.1
OG0005580	WP_015201135.1	WP_224179997.1
OG0005598	WP_015173964.1	WP_224174562.1
OG0005614	WP_015199877.1	WP_223988257.1
OG0005616	WP_015173923.1	WP_224180415.1, WP_224180493.1, WP_224180412.1
OG0005617	WP_015196021.1	WP_224179417.1
OG0005617	WP_015201068.1	WP_224175081.1
OG0005618	WP_015196414.1	WP_224176753.1
OG0005618	WP_015197130.1	WP_224176756.1
OG0005619	WP_015197933.1, WP_015198701.1	WP_224178602.1, WP_255667740.1
OG0005620	WP_015198135.1, WP_015198453.1, WP_015198133.1	WP_255667725.1
OG0005621	WP_051036690.1, WP_015198617.1, WP_238993712.1	WP_224180420.1
OG0005622	WP_015198869.1	WP_224174306.1, WP_224174309.1, WP_224174310.1
OG0005624	WP_015199348.1	WP_224178575.1, WP_224177999.1, WP_223989879.1
OG0005625	WP_015200198.1, WP_015199605.1, WP_015199362.1	WP_224173961.1
OG0005626	WP_015201129.1	WP_224180378.1, WP_224180332.1, WP_224180554.1
OG0005645	WP_015199840.1	WP_223978108.1
OG0005649	WP_015200321.1	WP_223987299.1
OG0005661	WP_015200637.1	WP_224177181.1
OG0005673	WP_015198887.1	WP_224175491.1
OG0005682	WP_015196596.1	WP_224175372.1
OG0005693	WP_015198016.1	WP_224179693.1
OG0005695	WP_015198270.1	WP_224179142.1
OG0005700	WP_015198251.1	WP_224178585.1
OG0005701	WP_015198249.1	WP_224178587.1
OG0005702	WP_015198247.1	WP_224178589.1
OG0005712	WP_015197856.1	WP_224178915.1
OG0005713	WP_015198271.1	WP_224179131.1
OG0005729	WP_015198214.1	WP_224178278.1
OG0005744	WP_015197666.1	WP_223990035.1
OG0005752	WP_238993749.1	WP_224177057.1
OG0005753	WP_015197077.1	WP_255666546.1
OG0005765	WP_015199242.1	WP_224175415.1
OG0005772	WP_015195987.1	WP_224174202.1
OG0005778	WP_015173911.1	WP_224175310.1
OG0005779	WP_015197699.1	WP_224175576.1
OG0005796	WP_015198661.1	WP_224175391.1
OG0005801	WP_015199281.1	WP_224174302.1
OG0005805	WP_015199732.1	WP_224174576.1
OG0005809	WP_015198272.1	WP_224179135.1
OG0005813	WP_158333147.1	WP_224178588.1
OG0005837	WP_015200620.1	WP_223977446.1
OG0005866	WP_015200122.1	WP_224180257.1
OG0005867	WP_015200926.1	WP_223986037.1
OG0005874	WP_015198427.1	WP_223990872.1
OG0005920	WP_015196269.1	WP_223986795.1
OG0005923	WP_015196025.1	WP_224179411.1
OG0005929	WP_015173919.1	WP_224174866.1
OG0005930	WP_015173918.1	WP_224174867.1
OG0005931	WP_015173917.1	WP_224174868.1
OG0005932	WP_015173916.1	WP_224174869.1
OG0005935	WP_015196637.1	WP_224175968.1
OG0005956	WP_015200060.1	WP_223987773.1
OG0005967	WP_255348454.1	WP_224180163.1
OG0005968	WP_015200964.1	WP_224176223.1
OG0005969	WP_015197892.1	WP_224178946.1
OG0005970	WP_015197870.1	WP_224178930.1
OG0005971	WP_015197869.1	WP_224178928.1
OG0005972	WP_144051028.1	WP_224178921.1
OG0005973	WP_238993791.1	WP_224178920.1
OG0005974	WP_015197860.1	WP_224178919.1
OG0005975	WP_015197855.1	WP_224178914.1
OG0005979	WP_015173934.1	WP_224179428.1
OG0006000	WP_015199459.1	WP_224180313.1
OG0006003	WP_015197244.1	WP_224176388.1
OG0006064	WP_015201147.1	WP_223978076.1
OG0006074	WP_015196068.1	WP_224180346.1
OG0006084	WP_015196029.1	WP_224180198.1
OG0006085	WP_015200036.1	WP_224174763.1
OG0006086	WP_015196899.1	WP_224178156.1
OG0006092	WP_015198748.1	WP_224178359.1
OG0006101	WP_015196182.1	WP_170213651.1
OG0006102	WP_015197183.1	WP_224177156.1
OG0006108	WP_015196372.1	WP_224179491.1
OG0006115	WP_015198130.1	WP_224175620.1
OG0006116	WP_015200511.1	WP_223979363.1
OG0006118	WP_015196172.1	WP_224176894.1
OG0006121	WP_015197833.1	WP_223974155.1
OG0006122	WP_041739919.1	WP_224177908.1
OG0006125	WP_015195869.1	WP_224179904.1
OG0006126	WP_015199547.1	WP_224177326.1
OG0006132	WP_015199864.1	WP_224176188.1
OG0006145	WP_015200221.1	WP_223990790.1
OG0007297	WP_015173899.1	WP_224180506.1, WP_224180446.1
OG0007298	WP_015173909.1	WP_224180335.1, WP_127087704.1
OG0007300	WP_015196099.1	WP_224174450.1, WP_224179795.1
OG0007302	WP_015197610.1, WP_015198100.1	WP_224178546.1
OG0007303	WP_015197715.1	WP_224179429.1, WP_224179426.1
OG0007304	WP_015198003.1, WP_203225997.1	WP_224176543.1
OG0007305	WP_015198008.1, WP_015198009.1	WP_224177123.1
OG0007306	WP_015198085.1, WP_041738941.1	WP_224176233.1
OG0007307	WP_015198101.1, WP_051036649.1	WP_224174707.1
OG0007308	WP_015198204.1	WP_224175745.1, WP_224179993.1
OG0007309	WP_015200625.1	WP_224178297.1, WP_224174854.1
OG0007310	WP_015201127.1	WP_224180329.1, WP_224180375.1
OG0007311	WP_015201128.1	WP_224180330.1, WP_224180376.1
OG0007312	WP_015201130.1	WP_224180334.1, WP_224180380.1
OG0007313	WP_015201131.1	WP_224175309.1, WP_224180556.1
OG0009589	WP_015173896.1	WP_224180490.1
OG0009590	WP_015173897.1	WP_224180491.1
OG0009591	WP_015173901.1	WP_224179636.1
OG0009592	WP_015173903.1	WP_224180361.1
OG0009593	WP_015173907.1	WP_170213661.1
OG0009594	WP_015173920.1	WP_224180325.1
OG0009599	WP_015196019.1	WP_224179419.1
OG0009600	WP_015196022.1	WP_224179414.1
OG0009601	WP_015196023.1	WP_224179413.1
OG0009602	WP_015196024.1	WP_224179412.1
OG0009603	WP_015196027.1	WP_224179402.1
OG0009604	WP_015196032.1	WP_223972698.1
OG0009605	WP_015196033.1	WP_224175074.1
OG0009606	WP_015196034.1	WP_224175073.1
OG0009607	WP_015196095.1	WP_224179442.1
OG0009608	WP_015196413.1	WP_224176752.1
OG0009609	WP_015196453.1	WP_223981710.1
OG0009610	WP_015196569.1	WP_223977793.1
OG0009611	WP_015196570.1	WP_223977795.1
OG0009612	WP_015196571.1	WP_224176539.1
OG0009613	WP_015196573.1	WP_224176541.1
OG0009614	WP_015196673.1	WP_224176852.1
OG0009616	WP_015196810.1	WP_223975365.1
OG0009619	WP_015197022.1	WP_223970405.1
OG0009621	WP_015197063.1	WP_224179318.1
OG0009623	WP_015197140.1	WP_224180328.1
OG0009625	WP_015197411.1	WP_224174111.1
OG0009626	WP_015197872.1	WP_224180252.1
OG0009627	WP_015197887.1	WP_223984416.1
OG0009628	WP_015197888.1	WP_223984413.1
OG0009629	WP_015197889.1	WP_224178665.1
OG0009630	WP_015197890.1	WP_223984407.1
OG0009632	WP_015197940.1	WP_224177703.1
OG0009634	WP_015197991.1	WP_224175430.1
OG0009635	WP_015198023.1	WP_224175610.1
OG0009636	WP_015198035.1	WP_224179270.1
OG0009637	WP_015198091.1	WP_224175079.1
OG0009638	WP_015198095.1	WP_224175077.1
OG0009640	WP_015198114.1	WP_224180338.1
OG0009641	WP_015198115.1	WP_224180337.1
OG0009642	WP_015198147.1	WP_224176486.1
OG0009643	WP_015198183.1	WP_224178969.1
OG0009644	WP_015198187.1	WP_224180441.1
OG0009645	WP_015198200.1	WP_224175666.1
OG0009646	WP_015198261.1	WP_224179138.1
