HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N5.HOG0007425	OG0008551	-				WP_096688588.1	WP_096688588.1		
N5.HOG0007426	OG0008552	-				WP_096688614.1	WP_096688614.1		
N5.HOG0007427	OG0008553	-				WP_096688627.1	WP_096688627.1		
N5.HOG0007428	OG0008554	-				WP_096688630.1	WP_096688630.1		
N5.HOG0007429	OG0008555	-				WP_096688640.1	WP_096688640.1		
N5.HOG0007430	OG0008556	-				WP_096688645.1	WP_096688645.1		
N5.HOG0007431	OG0008557	-				WP_096688646.1	WP_096688646.1		
N5.HOG0007432	OG0008558	-				WP_096688647.1	WP_096688647.1		
N5.HOG0007433	OG0008559	-				WP_096688650.1	WP_096688650.1		
N5.HOG0007434	OG0008560	-				WP_096688652.1	WP_096688652.1		
N5.HOG0007435	OG0008561	-				WP_096688664.1	WP_096688664.1		
N5.HOG0007436	OG0008562	-				WP_096688670.1	WP_096688670.1		
N5.HOG0007437	OG0008563	-				WP_096688673.1	WP_096688673.1		
N5.HOG0007438	OG0008564	-				WP_096688674.1	WP_096688674.1		
N5.HOG0007439	OG0008565	-				WP_096688675.1	WP_096688675.1		
N5.HOG0007440	OG0008566	-				WP_096688676.1	WP_096688676.1		
N5.HOG0007441	OG0008567	-				WP_096688677.1	WP_096688677.1		
N5.HOG0007442	OG0008568	-				WP_096688678.1	WP_096688678.1		
N5.HOG0007443	OG0008569	-				WP_096688686.1	WP_096688686.1		
N5.HOG0007444	OG0008570	-				WP_096688687.1	WP_096688687.1		
N5.HOG0007445	OG0008571	-				WP_096688688.1	WP_096688688.1		
N5.HOG0007446	OG0008572	-				WP_096688692.1	WP_096688692.1		
N5.HOG0007447	OG0008573	-				WP_096688701.1	WP_096688701.1		
N5.HOG0007448	OG0008574	-				WP_096688703.1	WP_096688703.1		
N5.HOG0007449	OG0008575	-				WP_096688713.1	WP_096688713.1		
N5.HOG0007450	OG0008576	-				WP_096688714.1	WP_096688714.1		
N5.HOG0007451	OG0008577	-				WP_096688715.1	WP_096688715.1		
N5.HOG0007452	OG0008578	-				WP_096688717.1	WP_096688717.1		
N5.HOG0007453	OG0008579	-				WP_096688718.1	WP_096688718.1		
N5.HOG0007454	OG0008580	-				WP_096688719.1	WP_096688719.1		
N5.HOG0007455	OG0008581	-				WP_096688727.1	WP_096688727.1		
N5.HOG0007456	OG0008582	-				WP_096688739.1	WP_096688739.1		
N5.HOG0007457	OG0008583	-				WP_096688765.1	WP_096688765.1		
N5.HOG0007458	OG0008584	-				WP_096688768.1	WP_096688768.1		
N5.HOG0007459	OG0008585	-				WP_096688780.1	WP_096688780.1		
N5.HOG0007460	OG0008586	-				WP_096688789.1	WP_096688789.1		
N5.HOG0007461	OG0008587	-				WP_096688790.1	WP_096688790.1		
N5.HOG0007462	OG0008588	-				WP_096688806.1	WP_096688806.1		
N5.HOG0007463	OG0008589	-				WP_096688807.1	WP_096688807.1		
N5.HOG0007464	OG0008590	-				WP_096688815.1	WP_096688815.1		
N5.HOG0007465	OG0008591	-				WP_096688816.1	WP_096688816.1		
N5.HOG0007466	OG0008592	-				WP_096688817.1	WP_096688817.1		
N5.HOG0007467	OG0008593	-				WP_096688818.1	WP_096688818.1		
N5.HOG0007468	OG0008594	-				WP_096688819.1	WP_096688819.1		
N5.HOG0007469	OG0008595	-				WP_096688820.1	WP_096688820.1		
N5.HOG0007470	OG0008596	-				WP_096688838.1	WP_096688838.1		
N5.HOG0007471	OG0008597	-				WP_096688862.1	WP_096688862.1		
N5.HOG0007472	OG0008598	-				WP_096688864.1	WP_096688864.1		
N5.HOG0007473	OG0008599	-				WP_096688865.1	WP_096688865.1		
N5.HOG0007474	OG0008600	-				WP_096688871.1	WP_096688871.1		
N5.HOG0007475	OG0008601	-				WP_096688872.1	WP_096688872.1		
N5.HOG0007476	OG0008602	-				WP_096688873.1	WP_096688873.1		
N5.HOG0007477	OG0008603	-				WP_096688885.1	WP_096688885.1		
N5.HOG0007478	OG0008604	-				WP_096688886.1	WP_096688886.1		
N5.HOG0007479	OG0008605	-				WP_096688895.1	WP_096688895.1		
N5.HOG0007480	OG0008606	-				WP_096688896.1	WP_096688896.1		
N5.HOG0007481	OG0008607	-				WP_096688918.1	WP_096688918.1		
N5.HOG0007482	OG0008608	-				WP_096688922.1	WP_096688922.1		
N5.HOG0007483	OG0008609	-				WP_096688923.1	WP_096688923.1		
N5.HOG0007484	OG0008610	-				WP_096688928.1	WP_096688928.1		
N5.HOG0007485	OG0008611	-				WP_096688932.1	WP_096688932.1		
N5.HOG0007486	OG0008612	-				WP_096688934.1	WP_096688934.1		
N5.HOG0007487	OG0008613	-				WP_096688957.1	WP_096688957.1		
N5.HOG0007488	OG0008614	-				WP_096688985.1	WP_096688985.1		
N5.HOG0007489	OG0008615	-				WP_096688986.1	WP_096688986.1		
N5.HOG0007490	OG0008616	-				WP_096688989.1	WP_096688989.1		
N5.HOG0007491	OG0008617	-				WP_096688992.1	WP_096688992.1		
N5.HOG0007492	OG0008618	-				WP_096688997.1	WP_096688997.1		
N5.HOG0007493	OG0008619	-				WP_096689007.1	WP_096689007.1		
N5.HOG0007494	OG0008620	-				WP_096689009.1	WP_096689009.1		
N5.HOG0007495	OG0008621	-				WP_096689010.1	WP_096689010.1		
N5.HOG0007496	OG0008622	-				WP_096689012.1	WP_096689012.1		
N5.HOG0007497	OG0008623	-				WP_096689020.1	WP_096689020.1		
N5.HOG0007498	OG0008624	-				WP_096689038.1	WP_096689038.1		
N5.HOG0007499	OG0008625	-				WP_096689044.1	WP_096689044.1		
N5.HOG0007500	OG0008626	-				WP_096689066.1	WP_096689066.1		
N5.HOG0007501	OG0008627	-				WP_096689067.1	WP_096689067.1		
N5.HOG0007502	OG0008628	-				WP_096689109.1	WP_096689109.1		
N5.HOG0007503	OG0008629	-				WP_096689145.1	WP_096689145.1		
N5.HOG0007504	OG0008630	-				WP_096689146.1	WP_096689146.1		
N5.HOG0007505	OG0008631	-				WP_096689149.1	WP_096689149.1		
N5.HOG0007506	OG0008632	-				WP_096689150.1	WP_096689150.1		
N5.HOG0007507	OG0008633	-				WP_096689151.1	WP_096689151.1		
N5.HOG0007508	OG0008634	-				WP_096689153.1	WP_096689153.1		
N5.HOG0007509	OG0008635	-				WP_096689168.1	WP_096689168.1		
N5.HOG0007510	OG0008636	-				WP_096689179.1	WP_096689179.1		
N5.HOG0007511	OG0008637	-				WP_096689186.1	WP_096689186.1		
N5.HOG0007512	OG0008638	-				WP_096689187.1	WP_096689187.1		
N5.HOG0007513	OG0008639	-				WP_096689193.1	WP_096689193.1		
N5.HOG0007514	OG0008640	-				WP_096689194.1	WP_096689194.1		
N5.HOG0007515	OG0008641	-				WP_096689197.1	WP_096689197.1		
N5.HOG0007516	OG0008642	-				WP_096689198.1	WP_096689198.1		
N5.HOG0007517	OG0008643	-				WP_096689199.1	WP_096689199.1		
N5.HOG0007518	OG0008644	-				WP_096689227.1	WP_096689227.1		
N5.HOG0007519	OG0008645	-				WP_096689230.1	WP_096689230.1		
N5.HOG0007520	OG0008646	-				WP_096689249.1	WP_096689249.1		
N5.HOG0007521	OG0008647	-				WP_096689254.1	WP_096689254.1		
N5.HOG0007522	OG0008648	-				WP_096689255.1	WP_096689255.1		
N5.HOG0007523	OG0008649	-				WP_096689256.1	WP_096689256.1		
N5.HOG0007524	OG0008650	-				WP_096689257.1	WP_096689257.1		
N5.HOG0007525	OG0008651	-				WP_096689258.1	WP_096689258.1		
N5.HOG0007526	OG0008652	-				WP_096689261.1	WP_096689261.1		
N5.HOG0007527	OG0008653	-				WP_096689262.1	WP_096689262.1		
N5.HOG0007528	OG0008654	-				WP_096689281.1	WP_096689281.1		
N5.HOG0007529	OG0008655	-				WP_096689283.1	WP_096689283.1		
N5.HOG0007530	OG0008656	-				WP_096689284.1	WP_096689284.1		
N5.HOG0007531	OG0008657	-				WP_096689286.1	WP_096689286.1		
N5.HOG0007532	OG0008658	-				WP_096689287.1	WP_096689287.1		
N5.HOG0007533	OG0008659	-				WP_096689288.1	WP_096689288.1		
N5.HOG0007534	OG0008660	-				WP_096689289.1	WP_096689289.1		
N5.HOG0007535	OG0008661	-				WP_096689290.1	WP_096689290.1		
N5.HOG0007536	OG0008662	-				WP_096689291.1	WP_096689291.1		
N5.HOG0007537	OG0008663	-				WP_096689292.1	WP_096689292.1		
N5.HOG0007538	OG0008664	-				WP_096689293.1	WP_096689293.1		
N5.HOG0007539	OG0008665	-				WP_096689294.1	WP_096689294.1		
N5.HOG0007540	OG0008666	-				WP_096689297.1	WP_096689297.1		
N5.HOG0007541	OG0008667	-				WP_096689298.1	WP_096689298.1		
N5.HOG0007542	OG0008668	-				WP_096689299.1	WP_096689299.1		
N5.HOG0007543	OG0008669	-				WP_096689300.1	WP_096689300.1		
N5.HOG0007544	OG0008670	-				WP_096689307.1	WP_096689307.1		
N5.HOG0007545	OG0008671	-				WP_096689311.1	WP_096689311.1		
N5.HOG0007546	OG0008672	-				WP_096689313.1	WP_096689313.1		
N5.HOG0007547	OG0008673	-				WP_096689330.1	WP_096689330.1		
N5.HOG0007548	OG0008674	-				WP_096689339.1	WP_096689339.1		
N5.HOG0007549	OG0008675	-				WP_096689341.1	WP_096689341.1		
N5.HOG0007550	OG0008676	-				WP_096689346.1	WP_096689346.1		
N5.HOG0007551	OG0008677	-				WP_096689347.1	WP_096689347.1		
N5.HOG0007552	OG0008678	-				WP_096689351.1	WP_096689351.1		
N5.HOG0007553	OG0008679	-				WP_096689353.1	WP_096689353.1		
N5.HOG0007554	OG0008680	-				WP_096689359.1	WP_096689359.1		
N5.HOG0007555	OG0008681	-				WP_096689376.1	WP_096689376.1		
N5.HOG0007556	OG0008682	-				WP_096689377.1	WP_096689377.1		
N5.HOG0007557	OG0008683	-				WP_096689378.1	WP_096689378.1		
N5.HOG0007558	OG0008684	-				WP_096689380.1	WP_096689380.1		
N5.HOG0007559	OG0008685	-				WP_096689381.1	WP_096689381.1		
N5.HOG0007560	OG0008686	-				WP_096689384.1	WP_096689384.1		
N5.HOG0007561	OG0008687	-				WP_096689385.1	WP_096689385.1		
N5.HOG0007562	OG0008688	-				WP_096689408.1	WP_096689408.1		
N5.HOG0007563	OG0008689	-				WP_096689411.1	WP_096689411.1		
N5.HOG0007564	OG0008690	-				WP_096689412.1	WP_096689412.1		
N5.HOG0007565	OG0008691	-				WP_096689414.1	WP_096689414.1		
N5.HOG0007566	OG0008692	-				WP_096689415.1	WP_096689415.1		
N5.HOG0007567	OG0008693	-				WP_096689416.1	WP_096689416.1		
N5.HOG0007568	OG0008694	-				WP_096689417.1	WP_096689417.1		
N5.HOG0007569	OG0008695	-				WP_096689420.1	WP_096689420.1		
N5.HOG0007570	OG0008696	-				WP_096689423.1	WP_096689423.1		
N5.HOG0007571	OG0008697	-				WP_096689424.1	WP_096689424.1		
N5.HOG0007572	OG0008698	-				WP_096689425.1	WP_096689425.1		
N5.HOG0007573	OG0008699	-				WP_096689428.1	WP_096689428.1		
N5.HOG0007574	OG0008700	-				WP_096689436.1	WP_096689436.1		
N5.HOG0007575	OG0008701	-				WP_096689473.1	WP_096689473.1		
N5.HOG0007576	OG0008702	-				WP_096689480.1	WP_096689480.1		
N5.HOG0007577	OG0008703	-				WP_096689486.1	WP_096689486.1		
N5.HOG0007578	OG0008704	-				WP_096689491.1	WP_096689491.1		
N5.HOG0007579	OG0008705	-				WP_096689512.1	WP_096689512.1		
N5.HOG0007580	OG0008706	-				WP_096689513.1	WP_096689513.1		
N5.HOG0007581	OG0008707	-				WP_096689514.1	WP_096689514.1		
N5.HOG0007582	OG0008708	-				WP_096689524.1	WP_096689524.1		
N5.HOG0007583	OG0008709	-				WP_096689530.1	WP_096689530.1		
N5.HOG0007584	OG0008710	-				WP_096689533.1	WP_096689533.1		
N5.HOG0007585	OG0008711	-				WP_096689549.1	WP_096689549.1		
N5.HOG0007586	OG0008712	-				WP_096689551.1	WP_096689551.1		
N5.HOG0007587	OG0008713	-				WP_096689575.1	WP_096689575.1		
N5.HOG0007588	OG0008714	-				WP_096689578.1	WP_096689578.1		
N5.HOG0007589	OG0008715	-				WP_096689581.1	WP_096689581.1		
N5.HOG0007590	OG0008716	-				WP_096689636.1	WP_096689636.1		
N5.HOG0007591	OG0008717	-				WP_096689644.1	WP_096689644.1		
N5.HOG0007592	OG0008718	-				WP_096689645.1	WP_096689645.1		
N5.HOG0007593	OG0008719	-				WP_096689653.1	WP_096689653.1		
N5.HOG0007594	OG0008720	-				WP_096689663.1	WP_096689663.1		
N5.HOG0007595	OG0008721	-				WP_096689664.1	WP_096689664.1		
N5.HOG0007596	OG0008722	-				WP_096689666.1	WP_096689666.1		
N5.HOG0007597	OG0008723	-				WP_096689667.1	WP_096689667.1		
N5.HOG0007598	OG0008724	-				WP_096689692.1	WP_096689692.1		
N5.HOG0007599	OG0008725	-				WP_096689695.1	WP_096689695.1		
N5.HOG0007600	OG0008726	-				WP_096689696.1	WP_096689696.1		
N5.HOG0007601	OG0008727	-				WP_096689698.1	WP_096689698.1		
N5.HOG0007602	OG0008728	-				WP_096689700.1	WP_096689700.1		
N5.HOG0007603	OG0008729	-				WP_096689701.1	WP_096689701.1		
N5.HOG0007604	OG0008730	-				WP_096689702.1	WP_096689702.1		
N5.HOG0007605	OG0008731	-				WP_096689703.1	WP_096689703.1		
N5.HOG0007606	OG0008732	-				WP_096689712.1	WP_096689712.1		
N5.HOG0007607	OG0008733	-				WP_096689718.1	WP_096689718.1		
N5.HOG0007608	OG0008734	-				WP_096689752.1	WP_096689752.1		
N5.HOG0007609	OG0008735	-				WP_096689768.1	WP_096689768.1		
N5.HOG0007610	OG0008736	-				WP_096689772.1	WP_096689772.1		
N5.HOG0007611	OG0008737	-				WP_096689776.1	WP_096689776.1		
N5.HOG0007612	OG0008738	-				WP_096689778.1	WP_096689778.1		
N5.HOG0007613	OG0008739	-				WP_096689779.1	WP_096689779.1		
N5.HOG0007614	OG0008740	-				WP_096689781.1	WP_096689781.1		
N5.HOG0007615	OG0008741	-				WP_096689810.1	WP_096689810.1		
N5.HOG0007616	OG0008742	-				WP_096689815.1	WP_096689815.1		
N5.HOG0007617	OG0008743	-				WP_096689825.1	WP_096689825.1		
N5.HOG0007618	OG0008744	-				WP_096689832.1	WP_096689832.1		
N5.HOG0007619	OG0008745	-				WP_096689833.1	WP_096689833.1		
N5.HOG0007620	OG0008746	-				WP_096689837.1	WP_096689837.1		
N5.HOG0007621	OG0008747	-				WP_096689844.1	WP_096689844.1		
N5.HOG0007622	OG0008748	-				WP_096689846.1	WP_096689846.1		
N5.HOG0007623	OG0008749	-				WP_096689850.1	WP_096689850.1		
N5.HOG0007624	OG0008750	-				WP_096689854.1	WP_096689854.1		
N5.HOG0007625	OG0008751	-				WP_096689855.1	WP_096689855.1		
N5.HOG0007626	OG0008752	-				WP_096689856.1	WP_096689856.1		
N5.HOG0007627	OG0008753	-				WP_096689857.1	WP_096689857.1		
N5.HOG0007628	OG0008754	-				WP_096689860.1	WP_096689860.1		
N5.HOG0007629	OG0008755	-				WP_096689884.1	WP_096689884.1		
N5.HOG0007630	OG0008756	-				WP_096689918.1	WP_096689918.1		
N5.HOG0007631	OG0008757	-				WP_096689922.1	WP_096689922.1		
N5.HOG0007632	OG0008758	-				WP_096689923.1	WP_096689923.1		
N5.HOG0007633	OG0008759	-				WP_096689924.1	WP_096689924.1		
N5.HOG0007634	OG0008760	-				WP_096689925.1	WP_096689925.1		
N5.HOG0007635	OG0008761	-				WP_096689930.1	WP_096689930.1		
N5.HOG0007636	OG0008762	-				WP_096689938.1	WP_096689938.1		
N5.HOG0007637	OG0008763	-				WP_096689948.1	WP_096689948.1		
N5.HOG0007638	OG0008764	-				WP_096689950.1	WP_096689950.1		
N5.HOG0007639	OG0008765	-				WP_096689978.1	WP_096689978.1		
N5.HOG0007640	OG0008766	-				WP_096689979.1	WP_096689979.1		
N5.HOG0007641	OG0008767	-				WP_096689981.1	WP_096689981.1		
N5.HOG0007642	OG0008768	-				WP_096689984.1	WP_096689984.1		
N5.HOG0007643	OG0008769	-				WP_096689985.1	WP_096689985.1		
N5.HOG0007644	OG0008770	-				WP_096689986.1	WP_096689986.1		
N5.HOG0007645	OG0008771	-				WP_096689988.1	WP_096689988.1		
N5.HOG0007646	OG0008772	-				WP_096689989.1	WP_096689989.1		
N5.HOG0007647	OG0008773	-				WP_096689990.1	WP_096689990.1		
N5.HOG0007648	OG0008774	-				WP_096689993.1	WP_096689993.1		
N5.HOG0007649	OG0008775	-				WP_096689994.1	WP_096689994.1		
N5.HOG0007650	OG0008776	-				WP_096689995.1	WP_096689995.1		
N5.HOG0007651	OG0008777	-				WP_096689996.1	WP_096689996.1		
N5.HOG0007652	OG0008778	-				WP_096689998.1	WP_096689998.1		
N5.HOG0007653	OG0008779	-				WP_096689999.1	WP_096689999.1		
N5.HOG0007654	OG0008780	-				WP_096690000.1	WP_096690000.1		
N5.HOG0007655	OG0008781	-				WP_096690001.1	WP_096690001.1		
N5.HOG0007656	OG0008782	-				WP_096690002.1	WP_096690002.1		
N5.HOG0007657	OG0008783	-				WP_096690003.1	WP_096690003.1		
N5.HOG0007658	OG0008784	-				WP_096690004.1	WP_096690004.1		
N5.HOG0007659	OG0008785	-				WP_096690005.1	WP_096690005.1		
N5.HOG0007660	OG0008786	-				WP_096690006.1	WP_096690006.1		
N5.HOG0007661	OG0008787	-				WP_096690008.1	WP_096690008.1		
N5.HOG0007662	OG0008788	-				WP_096690027.1	WP_096690027.1		
N5.HOG0007663	OG0008789	-				WP_096690049.1	WP_096690049.1		
N5.HOG0007664	OG0008790	-				WP_096690050.1	WP_096690050.1		
N5.HOG0007665	OG0008791	-				WP_096690055.1	WP_096690055.1		
N5.HOG0007666	OG0008792	-				WP_096690059.1	WP_096690059.1		
N5.HOG0007667	OG0008793	-				WP_096690066.1	WP_096690066.1		
N5.HOG0007668	OG0008794	-				WP_096690068.1	WP_096690068.1		
N5.HOG0007669	OG0008795	-				WP_096690069.1	WP_096690069.1		
N5.HOG0007670	OG0008796	-				WP_096690070.1	WP_096690070.1		
N5.HOG0007671	OG0008797	-				WP_096690071.1	WP_096690071.1		
N5.HOG0007672	OG0008798	-				WP_096690072.1	WP_096690072.1		
N5.HOG0007673	OG0008799	-				WP_096690079.1	WP_096690079.1		
N5.HOG0007674	OG0008800	-				WP_096690080.1	WP_096690080.1		
N5.HOG0007675	OG0008801	-				WP_096690101.1	WP_096690101.1		
N5.HOG0007676	OG0008802	-				WP_096690158.1	WP_096690158.1		
N5.HOG0007677	OG0008803	-				WP_096690159.1	WP_096690159.1		
N5.HOG0007678	OG0008804	-				WP_096690168.1	WP_096690168.1		
N5.HOG0007679	OG0008805	-				WP_096690181.1	WP_096690181.1		
N5.HOG0007680	OG0008806	-				WP_096690187.1	WP_096690187.1		
N5.HOG0007681	OG0008807	-				WP_096690188.1	WP_096690188.1		
N5.HOG0007682	OG0008808	-				WP_096690191.1	WP_096690191.1		
N5.HOG0007683	OG0008809	-				WP_096690192.1	WP_096690192.1		
N5.HOG0007684	OG0008810	-				WP_096690195.1	WP_096690195.1		
N5.HOG0007685	OG0008811	-				WP_096690196.1	WP_096690196.1		
N5.HOG0007686	OG0008812	-				WP_096690201.1	WP_096690201.1		
N5.HOG0007687	OG0008813	-				WP_096690204.1	WP_096690204.1		
N5.HOG0007688	OG0008814	-				WP_096690207.1	WP_096690207.1		
N5.HOG0007689	OG0008815	-				WP_096690208.1	WP_096690208.1		
N5.HOG0007690	OG0008816	-				WP_096690209.1	WP_096690209.1		
N5.HOG0007691	OG0008817	-				WP_096690211.1	WP_096690211.1		
N5.HOG0007692	OG0008818	-				WP_096690212.1	WP_096690212.1		
N5.HOG0007693	OG0008819	-				WP_096690218.1	WP_096690218.1		
N5.HOG0007694	OG0008820	-				WP_096690219.1	WP_096690219.1		
N5.HOG0007695	OG0008821	-				WP_096690241.1	WP_096690241.1		
N5.HOG0007696	OG0008822	-				WP_096690242.1	WP_096690242.1		
N5.HOG0007697	OG0008823	-				WP_096690243.1	WP_096690243.1		
N5.HOG0007698	OG0008824	-				WP_096690244.1	WP_096690244.1		
N5.HOG0007699	OG0008825	-				WP_096690245.1	WP_096690245.1		
N5.HOG0007700	OG0008826	-				WP_096690246.1	WP_096690246.1		
N5.HOG0007701	OG0008827	-				WP_096690296.1	WP_096690296.1		
N5.HOG0007702	OG0008828	-				WP_096690298.1	WP_096690298.1		
N5.HOG0007703	OG0008829	-				WP_096690300.1	WP_096690300.1		
N5.HOG0007704	OG0008830	-				WP_096690305.1	WP_096690305.1		
N5.HOG0007705	OG0008831	-				WP_096690335.1	WP_096690335.1		
N5.HOG0007706	OG0008832	-				WP_096690336.1	WP_096690336.1		
N5.HOG0007707	OG0008833	-				WP_096690375.1	WP_096690375.1		
N5.HOG0007708	OG0008834	-				WP_096690377.1	WP_096690377.1		
N5.HOG0007709	OG0008835	-				WP_096690378.1	WP_096690378.1		
N5.HOG0007710	OG0008836	-				WP_096690391.1	WP_096690391.1		
N5.HOG0007711	OG0008837	-				WP_096690394.1	WP_096690394.1		
N5.HOG0007712	OG0008838	-				WP_096690397.1	WP_096690397.1		
N5.HOG0007713	OG0008839	-				WP_096690398.1	WP_096690398.1		
N5.HOG0007714	OG0008840	-				WP_096690399.1	WP_096690399.1		
N5.HOG0007715	OG0008841	-				WP_096690409.1	WP_096690409.1		
N5.HOG0007716	OG0008842	-				WP_096690411.1	WP_096690411.1		
N5.HOG0007717	OG0008843	-				WP_096690418.1	WP_096690418.1		
N5.HOG0007718	OG0008844	-				WP_096690419.1	WP_096690419.1		
N5.HOG0007719	OG0008845	-				WP_096690421.1	WP_096690421.1		
N5.HOG0007720	OG0008846	-				WP_096690425.1	WP_096690425.1		
N5.HOG0007721	OG0008847	-				WP_096690426.1	WP_096690426.1		
N5.HOG0007722	OG0008848	-				WP_096690431.1	WP_096690431.1		
N5.HOG0007723	OG0008849	-				WP_096690432.1	WP_096690432.1		
N5.HOG0007724	OG0008850	-				WP_096690441.1	WP_096690441.1		
N5.HOG0007725	OG0008851	-				WP_096690459.1	WP_096690459.1		
N5.HOG0007726	OG0008852	-				WP_096690460.1	WP_096690460.1		
N5.HOG0007727	OG0008853	-				WP_096690471.1	WP_096690471.1		
N5.HOG0007728	OG0008854	-				WP_096690474.1	WP_096690474.1		
N5.HOG0007729	OG0008855	-				WP_096690476.1	WP_096690476.1		
N5.HOG0007730	OG0008856	-				WP_096690479.1	WP_096690479.1		
N5.HOG0007731	OG0008857	-				WP_096690482.1	WP_096690482.1		
N5.HOG0007732	OG0008858	-				WP_096690483.1	WP_096690483.1		
N5.HOG0007733	OG0008859	-				WP_096690485.1	WP_096690485.1		
N5.HOG0007734	OG0008860	-				WP_096690486.1	WP_096690486.1		
N5.HOG0007735	OG0008861	-				WP_096690499.1	WP_096690499.1		
N5.HOG0007736	OG0008862	-				WP_096690503.1	WP_096690503.1		
N5.HOG0007737	OG0008863	-				WP_096690504.1	WP_096690504.1		
N5.HOG0007738	OG0008864	-				WP_096690509.1	WP_096690509.1		
N5.HOG0007739	OG0008865	-				WP_096690510.1	WP_096690510.1		
N5.HOG0007740	OG0008866	-				WP_096690514.1	WP_096690514.1		
N5.HOG0007741	OG0008867	-				WP_096690515.1	WP_096690515.1		
N5.HOG0007742	OG0008868	-				WP_096690516.1	WP_096690516.1		
N5.HOG0007743	OG0008869	-				WP_096690519.1	WP_096690519.1		
N5.HOG0007744	OG0008870	-				WP_096690525.1	WP_096690525.1		
N5.HOG0007745	OG0008871	-				WP_096690526.1	WP_096690526.1		
N5.HOG0007746	OG0008872	-				WP_096690529.1	WP_096690529.1		
N5.HOG0007747	OG0008873	-				WP_096690534.1	WP_096690534.1		
N5.HOG0007748	OG0008874	-				WP_096690552.1	WP_096690552.1		
N5.HOG0007749	OG0008875	-				WP_096690553.1	WP_096690553.1		
N5.HOG0007750	OG0008876	-				WP_096690556.1	WP_096690556.1		
N5.HOG0007751	OG0008877	-				WP_096690572.1	WP_096690572.1		
N5.HOG0007752	OG0008878	-				WP_096690606.1	WP_096690606.1		
N5.HOG0007753	OG0008879	-				WP_096690627.1	WP_096690627.1		
N5.HOG0007754	OG0008880	-				WP_096690631.1	WP_096690631.1		
N5.HOG0007755	OG0008881	-				WP_096690632.1	WP_096690632.1		
N5.HOG0007756	OG0008882	-				WP_096690634.1	WP_096690634.1		
N5.HOG0007757	OG0008883	-				WP_096690635.1	WP_096690635.1		
N5.HOG0007758	OG0008884	-				WP_096690636.1	WP_096690636.1		
N5.HOG0007759	OG0008885	-				WP_096690649.1	WP_096690649.1		
N5.HOG0007760	OG0008886	-				WP_096690663.1	WP_096690663.1		
N5.HOG0007761	OG0008887	-				WP_096690664.1	WP_096690664.1		
N5.HOG0007762	OG0008888	-				WP_096690671.1	WP_096690671.1		
N5.HOG0007763	OG0008889	-				WP_096690681.1	WP_096690681.1		
N5.HOG0007764	OG0008890	-				WP_096690682.1	WP_096690682.1		
N5.HOG0007765	OG0008891	-				WP_096690684.1	WP_096690684.1		
N5.HOG0007766	OG0008892	-				WP_096690697.1	WP_096690697.1		
N5.HOG0007767	OG0008893	-				WP_096690701.1	WP_096690701.1		
N5.HOG0007768	OG0008894	-				WP_096690708.1	WP_096690708.1		
N5.HOG0007769	OG0008895	-				WP_096690718.1	WP_096690718.1		
N5.HOG0007770	OG0008896	-				WP_096690723.1	WP_096690723.1		
N5.HOG0007771	OG0008897	-				WP_096690724.1	WP_096690724.1		
N5.HOG0007772	OG0008898	-				WP_096690725.1	WP_096690725.1		
N5.HOG0007773	OG0008899	-				WP_096690742.1	WP_096690742.1		
N5.HOG0007774	OG0008900	-				WP_096690748.1	WP_096690748.1		
