HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N0.HOG0006595	OG0005805	-	WP_144415975.1					WP_015199732.1	WP_224174576.1
N0.HOG0006596	OG0005806	-	WP_144415981.1						WP_224175126.1, WP_223979616.1
N0.HOG0006597	OG0005807	-	WP_144416050.1, WP_168163412.1, WP_144415990.1						
N0.HOG0006598	OG0005808	-	WP_144416000.1						WP_224180148.1, WP_224175070.1
N0.HOG0006599	OG0005809	-	WP_144416004.1					WP_015198272.1	WP_224179135.1
N0.HOG0006600	OG0005810	-	WP_144416024.1		WP_231943195.1			WP_015196151.1	
N0.HOG0006601	OG0005811	-	WP_144416117.1		WP_096626568.1			WP_015198390.1	
N0.HOG0006602	OG0005812	-	WP_168163420.1			WP_096691153.1	WP_096691153.1		
N0.HOG0006603	OG0005813	-	WP_168163439.1					WP_158333147.1	WP_224178588.1
N0.HOG0006604	OG0005814	-	WP_168163457.1		WP_172892744.1			WP_015196155.1	
N0.HOG0006605	OG0005815	-	WP_168163458.1			WP_096686926.1	WP_096686926.1		
N0.HOG0006606	OG0005816	-	WP_168163464.1	WP_096655964.1				WP_015200266.1	
N0.HOG0006607	OG0005817	-	WP_168163495.1	WP_096654631.1, WP_096654629.1					
N0.HOG0006608	OG0005818	-	WP_168163497.1		WP_157780660.1				WP_223971059.1
N0.HOG0006609	OG0005819	-	WP_168163542.1			WP_096694387.1	WP_096694387.1		
N0.HOG0006610	OG0005820	-	WP_168163549.1			WP_096695330.1	WP_096695330.1		
N0.HOG0006611	OG0005821	-	WP_201782637.1			WP_096690895.1	WP_096690895.1		
N0.HOG0006612	OG0005822	-	WP_201782662.1		WP_096623732.1			WP_015200107.1	
N0.HOG0006613	OG0005823	-	WP_201782670.1		WP_096620074.1				WP_224178531.1
N0.HOG0006614	OG0005824	-	WP_201782684.1					WP_015198300.1, WP_015198298.1	
N0.HOG0006615	OG0005825	-	WP_238178346.1	WP_096658037.1				WP_015198279.1	
N0.HOG0006616	OG0005826	-	WP_238178376.1			WP_096688338.1	WP_096688338.1		
N0.HOG0006617	OG0005827	-	WP_238178410.1		WP_231943365.1			WP_238993770.1	
N0.HOG0006618	OG0005828	-	WP_238178425.1	WP_096653972.1				WP_015198059.1	
N0.HOG0006619	OG0005829	-	WP_238178453.1		WP_096621874.1			WP_015198450.1	
N0.HOG0006620	OG0005830	-	WP_238178458.1, WP_238178484.1					WP_015196840.1	
N0.HOG0006621	OG0005831	-	WP_238178475.1			WP_096690546.1	WP_096690546.1		
N0.HOG0006622	OG0005832	-	WP_238178479.1					WP_015197069.1, WP_015197606.1	
N0.HOG0006623	OG0005833	-	WP_238178483.1			WP_096688057.1	WP_096688057.1		
N0.HOG0006624	OG0005834	-	WP_238178487.1					WP_238993809.1, WP_015200594.1	
N0.HOG0006625	OG0005835	-	WP_238178488.1		WP_231943194.1			WP_015196161.1	
N0.HOG0006626	OG0005836	-	WP_238178489.1		WP_096620292.1			WP_238993762.1	
N0.HOG0006627	OG0005837	-	WP_238178493.1					WP_015200620.1	WP_223977446.1
N0.HOG0006628	OG0005838	-	WP_238178494.1	WP_096654803.1	WP_096620779.1				
N0.HOG0006629	OG0005839	-	WP_238178500.1	WP_096655962.1				WP_015200263.1	
N0.HOG0006630	OG0005840	-		WP_096652212.1, WP_096657812.1					WP_224178998.1
N0.HOG0006631	OG0005841	-		WP_096652337.1	WP_096621702.1				WP_223986789.1
N0.HOG0006632	OG0005842	-		WP_096652360.1, WP_096652356.1, WP_096652352.1					
N0.HOG0006633	OG0005843	-		WP_096652368.1		WP_096692675.1	WP_096692675.1		
N0.HOG0006634	OG0005844	-		WP_096652370.1		WP_096692674.1	WP_096692674.1		
N0.HOG0006635	OG0005845	-		WP_096652432.1, WP_096657992.1, WP_096655838.1					
N0.HOG0006636	OG0005846	-		WP_096652442.1		WP_096687712.1	WP_096687712.1		
N0.HOG0006637	OG0005847	-		WP_096652444.1		WP_096687713.1	WP_096687713.1		
N0.HOG0006638	OG0005848	-		WP_096652477.1		WP_096694027.1	WP_096694027.1		
N0.HOG0006639	OG0005849	-		WP_096652479.1, WP_096657177.1, WP_096654083.1					
N0.HOG0006640	OG0005850	-		WP_096652528.1, WP_096657486.1				WP_015196906.1	
N0.HOG0006641	OG0005851	-		WP_096652575.1		WP_096688448.1	WP_096688448.1		
N0.HOG0006642	OG0005852	-		WP_096652635.1		WP_096687556.1	WP_096687556.1		
N0.HOG0006643	OG0005853	-		WP_096652670.1		WP_096687168.1	WP_096687168.1		
N0.HOG0006644	OG0005854	-		WP_096652688.1		WP_096685778.1	WP_096685778.1		
N0.HOG0006645	OG0005855	-		WP_096652712.1	WP_096621881.1			WP_015198955.1	
N0.HOG0006646	OG0005856	-		WP_096652773.1		WP_096688440.1	WP_096688440.1		
N0.HOG0006647	OG0005857	-		WP_096652846.1, WP_096655241.1, WP_096660716.1					
N0.HOG0006648	OG0005858	-		WP_096655239.1, WP_096656746.1, WP_096652867.1					
N0.HOG0006649	OG0005859	-		WP_096652905.1		WP_096687997.1	WP_096687997.1		
N0.HOG0006650	OG0005860	-		WP_096652950.1		WP_096685597.1	WP_096685597.1		
N0.HOG0006651	OG0005861	-		WP_096652952.1		WP_096685595.1	WP_096685595.1		
N0.HOG0006652	OG0005862	-		WP_096652954.1		WP_096685607.1	WP_096685607.1		
N0.HOG0006653	OG0005863	-		WP_096652956.1		WP_096685609.1	WP_096685609.1		
N0.HOG0006654	OG0005864	-		WP_096652958.1		WP_096685599.1	WP_096685599.1		
N0.HOG0006655	OG0005865	-		WP_096652980.1		WP_096687220.1	WP_096687220.1		
N0.HOG0006656	OG0005866	-		WP_096653073.1				WP_015200122.1	WP_224180257.1
N0.HOG0006657	OG0005867	-		WP_096653098.1				WP_015200926.1	WP_223986037.1
N0.HOG0006658	OG0005868	-		WP_096653383.1		WP_096685254.1	WP_096685254.1		
N0.HOG0006659	OG0005869	-		WP_096653387.1		WP_096685249.1	WP_096685249.1		
N0.HOG0006660	OG0005870	-		WP_096653393.1		WP_096685247.1	WP_096685247.1		
N0.HOG0006661	OG0005871	-		WP_096653395.1		WP_096685245.1	WP_096685245.1		
N0.HOG0006662	OG0005872	-		WP_096653408.1		WP_096689383.1	WP_096689383.1		
N0.HOG0006663	OG0005873	-		WP_096656248.1, WP_096653600.1		WP_096729039.1			
N0.HOG0006664	OG0005874	-		WP_096653636.1				WP_015198427.1	WP_223990872.1
N0.HOG0006665	OG0005875	-		WP_096653648.1		WP_096695306.1	WP_096695306.1		
N0.HOG0006666	OG0005876	-		WP_096653696.1		WP_096688511.1	WP_096688511.1		
N0.HOG0006667	OG0005877	-		WP_096653711.1	WP_096621078.1			WP_015195922.1	
N0.HOG0006668	OG0005878	-		WP_096653745.1, WP_096653755.1	WP_231943130.1				
N0.HOG0006669	OG0005879	-		WP_096653890.1		WP_096693507.1	WP_096693507.1		
N0.HOG0006670	OG0005880	-		WP_096653894.1		WP_096686720.1	WP_096686720.1		
N0.HOG0006671	OG0005881	-		WP_096654047.1					WP_224174962.1, WP_224178290.1
N0.HOG0006672	OG0005882	-		WP_096654049.1					WP_224174961.1, WP_224178289.1
N0.HOG0006673	OG0005883	-		WP_096654051.1					WP_224178288.1, WP_224174964.1
N0.HOG0006674	OG0005884	-		WP_096654053.1		WP_096687813.1	WP_096687813.1		
N0.HOG0006675	OG0005885	-		WP_096657267.1, WP_096654116.1					WP_224179610.1
N0.HOG0006676	OG0005886	-		WP_096654164.1		WP_096684397.1	WP_096684397.1		
N0.HOG0006677	OG0005887	-		WP_096654194.1		WP_096694545.1	WP_096694545.1		
N0.HOG0006678	OG0005888	-		WP_096654206.1, WP_096660537.1, WP_096660499.1					
N0.HOG0006679	OG0005889	-		WP_096654496.1		WP_096689190.1	WP_096689190.1		
N0.HOG0006680	OG0005890	-		WP_096654599.1					WP_224174256.1, WP_224174261.1
N0.HOG0006681	OG0005891	-		WP_096654609.1		WP_096688312.1	WP_096688312.1		
N0.HOG0006682	OG0005892	-		WP_096654693.1		WP_096688891.1	WP_096688891.1		
N0.HOG0006683	OG0005893	-		WP_096661670.1, WP_096654930.1					WP_255667723.1
N0.HOG0006684	OG0005894	-		WP_096654960.1, WP_096654958.1, WP_096654956.1					
N0.HOG0006685	OG0005895	-		WP_096655965.1, WP_096660750.1, WP_096654987.1					
N0.HOG0006686	OG0005896	-		WP_096655109.1		WP_096686192.1	WP_096686192.1		
N0.HOG0006687	OG0005897	-		WP_096655115.1		WP_096691165.1	WP_096691165.1		
N0.HOG0006688	OG0005898	-		WP_096655227.1		WP_096689143.1	WP_096689143.1		
N0.HOG0006689	OG0005899	-		WP_096655301.1		WP_096685636.1	WP_096685636.1		
N0.HOG0006690	OG0005900	-		WP_096655333.1		WP_096689304.1	WP_096689304.1		
N0.HOG0006691	OG0005901	-		WP_096655341.1	WP_096622516.1				WP_224177432.1
N0.HOG0006692	OG0005902	-		WP_096655938.1, WP_096655937.1, WP_096655447.1					
N0.HOG0006693	OG0005903	-		WP_096655619.1	WP_096624483.1				WP_223987071.1
N0.HOG0006694	OG0005904	-		WP_096655629.1		WP_096692021.1	WP_096692021.1		
N0.HOG0006695	OG0005905	-		WP_096655659.1		WP_096694537.1	WP_096694537.1		
N0.HOG0006696	OG0005906	-		WP_096655682.1		WP_096687951.1	WP_096687951.1		
N0.HOG0006697	OG0005907	-		WP_096655683.1		WP_096687950.1	WP_096687950.1		
N0.HOG0006698	OG0005908	-		WP_096655724.1		WP_096689356.1	WP_096689356.1		
N0.HOG0006699	OG0005909	-		WP_096655784.1					WP_255667743.1, WP_255667697.1
N0.HOG0006700	OG0005910	-		WP_096661303.1, WP_096655840.1, WP_096661304.1					
N0.HOG0006701	OG0005911	-		WP_096655846.1		WP_096693758.1	WP_096693758.1		
N0.HOG0006702	OG0005912	-		WP_096655935.1		WP_096690815.1	WP_096690815.1		
N0.HOG0006703	OG0005913	-		WP_096655960.1		WP_096691154.1	WP_096691154.1		
N0.HOG0006704	OG0005914	-		WP_096655981.1					WP_224179018.1, WP_224174216.1
N0.HOG0006705	OG0005915	-		WP_096656009.1		WP_096691272.1	WP_096691272.1		
N0.HOG0006706	OG0005916	-		WP_096659972.1, WP_096656020.1					WP_224179304.1
N0.HOG0006707	OG0005917	-		WP_096656038.1					WP_224176256.1, WP_224174687.1
N0.HOG0006708	OG0005918	-		WP_096656039.1		WP_096687723.1	WP_096687723.1		
N0.HOG0006709	OG0005919	-		WP_096656040.1		WP_096684334.1	WP_096684334.1		
N0.HOG0006710	OG0005920	-		WP_096656044.1				WP_015196269.1	WP_223986795.1
N0.HOG0006711	OG0005921	-		WP_096656096.1	WP_096621173.1			WP_015199032.1	
N0.HOG0006712	OG0005922	-		WP_096656108.1		WP_096690757.1	WP_096690757.1		
N0.HOG0006713	OG0005923	-		WP_096656115.1				WP_015196025.1	WP_224179411.1
N0.HOG0006714	OG0005924	-		WP_096656137.1, WP_096656141.1	WP_157780811.1				
N0.HOG0006715	OG0005925	-		WP_096656138.1, WP_096657240.1				WP_015195997.1	
N0.HOG0006716	OG0005926	-		WP_096656145.1		WP_096688167.1	WP_096688167.1		
N0.HOG0006717	OG0005927	-		WP_096656168.1		WP_096686273.1	WP_096686273.1		
N0.HOG0006718	OG0005928	-		WP_096656238.1					WP_224177757.1, WP_224174706.1
N0.HOG0006719	OG0005929	-		WP_096656243.1				WP_015173919.1	WP_224174866.1
N0.HOG0006720	OG0005930	-		WP_096656244.1				WP_015173918.1	WP_224174867.1
N0.HOG0006721	OG0005931	-		WP_096656245.1				WP_015173917.1	WP_224174868.1
N0.HOG0006722	OG0005932	-		WP_096656246.1				WP_015173916.1	WP_224174869.1
N0.HOG0006723	OG0005933	-		WP_096656316.1					WP_224179111.1, WP_224176778.1
N0.HOG0006724	OG0005934	-		WP_096656352.1	WP_096621914.1			WP_015195779.1	
N0.HOG0006725	OG0005935	-		WP_096656434.1				WP_015196637.1	WP_224175968.1
N0.HOG0006726	OG0005936	-		WP_096656445.1		WP_096691054.1	WP_096691054.1		
N0.HOG0006727	OG0005937	-		WP_096660558.1, WP_096656618.1				WP_015197780.1	
N0.HOG0006728	OG0005938	-		WP_096656715.1		WP_096690281.1	WP_096690281.1		
N0.HOG0006729	OG0005939	-		WP_096657584.1, WP_096656727.1, WP_096656728.1					
N0.HOG0006730	OG0005940	-		WP_096656747.1		WP_096692844.1	WP_096692844.1		
N0.HOG0006731	OG0005941	-		WP_096656805.1	WP_096626274.1				WP_224178448.1
N0.HOG0006732	OG0005942	-		WP_096656820.1	WP_096620154.1			WP_015199129.1	
N0.HOG0006733	OG0005943	-		WP_096656844.1	WP_096623083.1				WP_224179567.1
N0.HOG0006734	OG0005944	-		WP_096656845.1	WP_096623065.1				WP_224175487.1
N0.HOG0006735	OG0005945	-		WP_096661325.1, WP_096656859.1				WP_238993789.1	
N0.HOG0006736	OG0005946	-		WP_096656954.1	WP_096625224.1			WP_015200937.1	
N0.HOG0006737	OG0005947	-		WP_096656986.1		WP_096689478.1	WP_096689478.1		
N0.HOG0006738	OG0005948	-		WP_096656988.1		WP_096694996.1	WP_096694996.1		
N0.HOG0006739	OG0005949	-		WP_096657010.1		WP_096694399.1	WP_096694399.1		
N0.HOG0006740	OG0005950	-		WP_096657042.1		WP_096688037.1	WP_096688037.1		
N0.HOG0006741	OG0005951	-		WP_096657052.1		WP_096695098.1	WP_096695098.1		
N0.HOG0006742	OG0005952	-		WP_096657089.1		WP_096684363.1	WP_096684363.1		
N0.HOG0006743	OG0005953	-		WP_096660930.1, WP_096657114.1					WP_223984115.1
N0.HOG0006744	OG0005954	-		WP_096659683.1, WP_096657123.1					WP_224176410.1
N0.HOG0006745	OG0005955	-		WP_096657135.1		WP_096692566.1	WP_096692566.1		
N0.HOG0006746	OG0005956	-		WP_096657143.1				WP_015200060.1	WP_223987773.1
N0.HOG0006747	OG0005957	-		WP_096657192.1, WP_096657176.1					WP_224175596.1
N0.HOG0006748	OG0005958	-		WP_096657185.1		WP_096693908.1	WP_096693908.1		
N0.HOG0006749	OG0005959	-		WP_096657197.1		WP_096729267.1	WP_096695066.1		
N0.HOG0006750	OG0005960	-		WP_096657223.1		WP_096695294.1	WP_096695294.1		
N0.HOG0006751	OG0005961	-		WP_096657235.1, WP_096657348.1, WP_096657460.1					
N0.HOG0006752	OG0005962	-		WP_096657236.1, WP_096657459.1, WP_096657349.1					
N0.HOG0006753	OG0005963	-		WP_096657258.1					WP_224178273.1, WP_223979325.1
N0.HOG0006754	OG0005964	-		WP_096657272.1		WP_096686817.1	WP_096686817.1		
N0.HOG0006755	OG0005965	-		WP_096657335.1					WP_224178578.1, WP_224178002.1
N0.HOG0006756	OG0005966	-		WP_096657338.1, WP_096657471.1					WP_224175700.1
N0.HOG0006757	OG0005967	-		WP_096657377.1				WP_255348454.1	WP_224180163.1
N0.HOG0006758	OG0005968	-		WP_096657395.1				WP_015200964.1	WP_224176223.1
N0.HOG0006759	OG0005969	-		WP_096657407.1				WP_015197892.1	WP_224178946.1
N0.HOG0006760	OG0005970	-		WP_096657421.1				WP_015197870.1	WP_224178930.1
N0.HOG0006761	OG0005971	-		WP_096657422.1				WP_015197869.1	WP_224178928.1
N0.HOG0006762	OG0005972	-		WP_096657429.1				WP_144051028.1	WP_224178921.1
N0.HOG0006763	OG0005973	-		WP_096657430.1				WP_238993791.1	WP_224178920.1
N0.HOG0006764	OG0005974	-		WP_096657431.1				WP_015197860.1	WP_224178919.1
N0.HOG0006765	OG0005975	-		WP_096657434.1				WP_015197855.1	WP_224178914.1
N0.HOG0006766	OG0005976	-		WP_096657489.1, WP_096657483.1, WP_096657497.1					
N0.HOG0006767	OG0005977	-		WP_096658665.1, WP_096657538.1					WP_224175651.1
N0.HOG0006768	OG0005978	-		WP_096658663.1, WP_096657539.1					WP_224176147.1
N0.HOG0006769	OG0005979	-		WP_096657549.1				WP_015173934.1	WP_224179428.1
N0.HOG0006770	OG0005980	-		WP_096657551.1		WP_096684192.1	WP_096684192.1		
N0.HOG0006771	OG0005981	-		WP_096657552.1		WP_096684193.1	WP_096684193.1		
N0.HOG0006772	OG0005982	-		WP_096657553.1		WP_096684194.1	WP_096684194.1		
N0.HOG0006773	OG0005983	-		WP_096657554.1		WP_096684195.1	WP_096684195.1		
N0.HOG0006774	OG0005984	-		WP_096657556.1		WP_096693808.1	WP_096693808.1		
N0.HOG0006775	OG0005985	-		WP_096657557.1		WP_096684198.1	WP_096684198.1		
N0.HOG0006776	OG0005986	-		WP_096657560.1		WP_096684202.1	WP_096684202.1		
N0.HOG0006777	OG0005987	-		WP_096657565.1		WP_096684205.1	WP_096684205.1		
N0.HOG0006778	OG0005988	-		WP_096657594.1	WP_096622415.1, WP_231943053.1				
N0.HOG0006779	OG0005989	-		WP_096657747.1		WP_096685402.1	WP_096685402.1		
N0.HOG0006780	OG0005990	-		WP_096657790.1					WP_224179609.1, WP_223970220.1
N0.HOG0006781	OG0005991	-		WP_096657819.1		WP_096687869.1	WP_096687869.1		
N0.HOG0006782	OG0005992	-		WP_096660843.1, WP_096657821.1					WP_224177255.1
N0.HOG0006783	OG0005993	-		WP_096657862.1	WP_096624017.1			WP_015200617.1	
N0.HOG0006784	OG0005994	-		WP_096657914.1	WP_096622391.1				WP_223976021.1
N0.HOG0006785	OG0005995	-		WP_096657915.1	WP_096622393.1				WP_223976018.1
N0.HOG0006786	OG0005996	-		WP_096657939.1		WP_096684998.1	WP_096684998.1		
N0.HOG0006787	OG0005997	-		WP_096658053.1		WP_096689352.1	WP_096689352.1		
N0.HOG0006788	OG0005998	-		WP_096658063.1		WP_096695011.1	WP_096695011.1		
N0.HOG0006789	OG0005999	-		WP_096658203.1		WP_096690778.1	WP_096690778.1		
N0.HOG0006790	OG0006000	-		WP_096658357.1				WP_015199459.1	WP_224180313.1
N0.HOG0006791	OG0006001	-		WP_096658412.1		WP_096691861.1	WP_096691861.1		
N0.HOG0006792	OG0006002	-		WP_096658502.1	WP_096622602.1			WP_015199607.1	
N0.HOG0006793	OG0006003	-		WP_096658542.1				WP_015197244.1	WP_224176388.1
N0.HOG0006794	OG0006004	-		WP_096658559.1		WP_096688023.1	WP_096688023.1		
N0.HOG0006795	OG0006005	-		WP_096658582.1	WP_231943079.1				WP_223970697.1
N0.HOG0006796	OG0006006	-		WP_096658597.1	WP_096620624.1				WP_224175054.1
N0.HOG0006797	OG0006007	-		WP_096658598.1	WP_096625900.1				WP_223972650.1
N0.HOG0006798	OG0006008	-		WP_096658605.1	WP_096620793.1				WP_223972640.1
N0.HOG0006799	OG0006009	-		WP_096658607.1	WP_096620790.1				WP_223972638.1
N0.HOG0006800	OG0006010	-		WP_096658608.1	WP_096620789.1				WP_224175048.1
N0.HOG0006801	OG0006011	-		WP_096658609.1	WP_096620788.1				WP_223972634.1
N0.HOG0006802	OG0006012	-		WP_096658611.1	WP_096620786.1				WP_223972632.1
N0.HOG0006803	OG0006013	-		WP_096658616.1	WP_096620781.1				WP_223972627.1
N0.HOG0006804	OG0006014	-		WP_096658635.1					WP_224177998.1, WP_224178574.1
N0.HOG0006805	OG0006015	-		WP_096658636.1		WP_096695362.1	WP_096695362.1		
N0.HOG0006806	OG0006016	-		WP_096658638.1					WP_224178579.1, WP_224178003.1
N0.HOG0006807	OG0006017	-		WP_096658639.1					WP_224178580.1, WP_224178004.1
N0.HOG0006808	OG0006018	-		WP_096658644.1, WP_096661441.1					WP_224178010.1
N0.HOG0006809	OG0006019	-		WP_096658647.1					WP_224178594.1, WP_224178012.1
N0.HOG0006810	OG0006020	-		WP_096661476.1, WP_096658799.1, WP_096658797.1					
N0.HOG0006811	OG0006021	-		WP_096658960.1	WP_096625942.1				WP_223977364.1
N0.HOG0006812	OG0006022	-		WP_096658968.1, WP_096660758.1	WP_096624730.1				
N0.HOG0006813	OG0006023	-		WP_096659006.1		WP_096689565.1	WP_096689565.1		
N0.HOG0006814	OG0006024	-		WP_096659012.1	WP_096624497.1			WP_015196069.1	
N0.HOG0006815	OG0006025	-		WP_096659037.1					WP_224176308.1, WP_223990754.1
N0.HOG0006816	OG0006026	-		WP_096659077.1		WP_096692462.1	WP_096692462.1		
N0.HOG0006817	OG0006027	-		WP_096659135.1					WP_224179589.1, WP_224178609.1
N0.HOG0006818	OG0006028	-		WP_096659159.1		WP_096690948.1	WP_096690948.1		
N0.HOG0006819	OG0006029	-		WP_096659161.1		WP_096690937.1	WP_096690937.1		
N0.HOG0006820	OG0006030	-		WP_096659163.1		WP_096686217.1	WP_096686217.1		
N0.HOG0006821	OG0006031	-		WP_096659313.1, WP_096659321.1				WP_015200343.1	
N0.HOG0006822	OG0006032	-		WP_096659381.1, WP_096659382.1	WP_096620656.1				
N0.HOG0006823	OG0006033	-		WP_096659402.1		WP_096684339.1	WP_096684339.1		
N0.HOG0006824	OG0006034	-		WP_096659537.1		WP_096693873.1	WP_096693873.1		
N0.HOG0006825	OG0006035	-		WP_096659581.1		WP_096691651.1	WP_096691651.1		
N0.HOG0006826	OG0006036	-		WP_096659652.1	WP_096624292.1				WP_224177210.1
N0.HOG0006827	OG0006037	-		WP_096659656.1		WP_096695040.1	WP_096695040.1		
N0.HOG0006828	OG0006038	-		WP_096659681.1, WP_096660040.1					WP_224179096.1
N0.HOG0006829	OG0006039	-		WP_096659763.1		WP_096694993.1	WP_096694993.1		
N0.HOG0006830	OG0006040	-		WP_096659834.1		WP_096693124.1	WP_096693124.1		
N0.HOG0006831	OG0006041	-		WP_096661233.1, WP_096659863.1					WP_224177080.1
N0.HOG0006832	OG0006042	-		WP_096659950.1		WP_096691233.1	WP_096691233.1		
N0.HOG0006833	OG0006043	-		WP_096660103.1	WP_096621668.1				WP_223982393.1
N0.HOG0006834	OG0006044	-		WP_096660343.1					WP_224177000.1, WP_223973295.1
N0.HOG0006835	OG0006045	-		WP_096660516.1					WP_224175000.1, WP_224174122.1
N0.HOG0006836	OG0006046	-		WP_096660607.1		WP_096693264.1	WP_096693264.1		
N0.HOG0006837	OG0006047	-		WP_096660641.1		WP_096683924.1	WP_096683924.1		
N0.HOG0006838	OG0006048	-		WP_096660685.1		WP_096689689.1	WP_096689689.1		
N0.HOG0006839	OG0006049	-		WP_096660832.1		WP_096690698.1	WP_096690698.1		
N0.HOG0006840	OG0006050	-		WP_096660933.1		WP_096687924.1	WP_096687924.1		
N0.HOG0006841	OG0006051	-		WP_096661023.1		WP_096693505.1	WP_096693505.1		
N0.HOG0006842	OG0006052	-		WP_096661033.1		WP_096687812.1	WP_096687812.1		
N0.HOG0006843	OG0006053	-		WP_096661043.1		WP_096689189.1	WP_096689189.1		
N0.HOG0006844	OG0006054	-		WP_096661049.1	WP_096625152.1				WP_224175393.1
N0.HOG0006845	OG0006055	-		WP_096661087.1	WP_096620393.1				WP_224177724.1
N0.HOG0006846	OG0006056	-		WP_096661088.1		WP_096688385.1	WP_096688385.1		
N0.HOG0006847	OG0006057	-		WP_096661100.1		WP_096692910.1	WP_096692910.1		
N0.HOG0006848	OG0006058	-		WP_096661114.1		WP_096690760.1	WP_096690760.1		
N0.HOG0006849	OG0006059	-		WP_096661128.1		WP_096685297.1	WP_096685297.1		
N0.HOG0006850	OG0006060	-		WP_096661227.1		WP_096694354.1	WP_096694354.1		
N0.HOG0006851	OG0006061	-		WP_096661268.1		WP_096690767.1	WP_096690767.1		
N0.HOG0006852	OG0006062	-		WP_096661274.1	WP_096620782.1				WP_223972628.1
N0.HOG0006853	OG0006063	-		WP_096661292.1	WP_096623908.1				WP_224176959.1
N0.HOG0006854	OG0006064	-		WP_096661311.1				WP_015201147.1	WP_223978076.1
N0.HOG0006855	OG0006065	-		WP_096661366.1		WP_096688351.1	WP_096688351.1		
N0.HOG0006856	OG0006066	-		WP_096661379.1		WP_096694595.1	WP_096694595.1		
N0.HOG0006857	OG0006067	-		WP_096661390.1, WP_096661520.1					WP_224179919.1
N0.HOG0006858	OG0006068	-		WP_096661392.1, WP_096661626.1					WP_224180448.1
N0.HOG0006859	OG0006069	-		WP_096661450.1, WP_096661451.1	WP_096622757.1				
N0.HOG0006860	OG0006070	-		WP_096661457.1		WP_096689057.1	WP_096689057.1		
N0.HOG0006861	OG0006071	-		WP_096661458.1		WP_096689058.1	WP_096689058.1		
N0.HOG0006862	OG0006072	-		WP_096661470.1					WP_224180392.1, WP_224177079.1
N0.HOG0006863	OG0006073	-		WP_096661494.1					WP_224179928.1, WP_224174992.1
N0.HOG0006864	OG0006074	-		WP_096661498.1				WP_015196068.1	WP_224180346.1
N0.HOG0006865	OG0006075	-		WP_096661513.1					WP_224179908.1, WP_224174991.1
N0.HOG0006866	OG0006076	-		WP_096661514.1		WP_096694234.1	WP_096694234.1		
N0.HOG0006867	OG0006077	-		WP_096661549.1		WP_096693158.1	WP_096693158.1		
N0.HOG0006868	OG0006078	-		WP_096661590.1		WP_096695292.1	WP_096695292.1		
N0.HOG0006869	OG0006079	-		WP_096661591.1		WP_096695293.1	WP_096695293.1		
N0.HOG0006870	OG0006080	-		WP_096661597.1		WP_096694923.1	WP_096694923.1		
N0.HOG0006871	OG0006081	-		WP_096661672.1		WP_096688933.1	WP_096688933.1		
N0.HOG0006872	OG0006082	-		WP_096661688.1		WP_096683740.1	WP_096683740.1		
N0.HOG0006873	OG0006083	-		WP_096661692.1		WP_096683745.1	WP_096683745.1		
N0.HOG0006874	OG0006084	-		WP_096661696.1				WP_015196029.1	WP_224180198.1
N0.HOG0006875	OG0006085	-		WP_096661709.1				WP_015200036.1	WP_224174763.1
