HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N3.HOG0008043	OG0008162	-				WP_096685647.1	WP_096685647.1		
N3.HOG0008044	OG0008163	-				WP_096685649.1	WP_096685649.1		
N3.HOG0008045	OG0008164	-				WP_096685651.1	WP_096685651.1		
N3.HOG0008046	OG0008165	-				WP_096685726.1	WP_096685726.1		
N3.HOG0008047	OG0008166	-				WP_096685730.1	WP_096685730.1		
N3.HOG0008048	OG0008167	-				WP_096685742.1	WP_096685742.1		
N3.HOG0008049	OG0008168	-				WP_096685748.1	WP_096685748.1		
N3.HOG0008050	OG0008169	-				WP_096685752.1	WP_096685752.1		
N3.HOG0008051	OG0008170	-				WP_096685758.1	WP_096685758.1		
N3.HOG0008052	OG0008171	-				WP_096685770.1	WP_096685770.1		
N3.HOG0008053	OG0008172	-				WP_096685776.1	WP_096685776.1		
N3.HOG0008054	OG0008173	-				WP_096685779.1	WP_096685779.1		
N3.HOG0008055	OG0008174	-				WP_096685781.1	WP_096685781.1		
N3.HOG0008056	OG0008175	-				WP_096685783.1	WP_096685783.1		
N3.HOG0008057	OG0008176	-				WP_096685785.1	WP_096685785.1		
N3.HOG0008058	OG0008177	-				WP_096685820.1	WP_096685820.1		
N3.HOG0008059	OG0008178	-				WP_096685822.1	WP_096685822.1		
N3.HOG0008060	OG0008179	-				WP_096685828.1	WP_096685828.1		
N3.HOG0008061	OG0008180	-				WP_096685844.1	WP_096685844.1		
N3.HOG0008062	OG0008181	-				WP_096685848.1	WP_096685848.1		
N3.HOG0008063	OG0008182	-				WP_096685870.1	WP_096685870.1		
N3.HOG0008064	OG0008183	-				WP_096685876.1	WP_096685876.1		
N3.HOG0008065	OG0008184	-				WP_096685886.1	WP_096685886.1		
N3.HOG0008066	OG0008185	-				WP_096685892.1	WP_096685892.1		
N3.HOG0008067	OG0008186	-				WP_096685894.1	WP_096685894.1		
N3.HOG0008068	OG0008187	-				WP_096685896.1	WP_096685896.1		
N3.HOG0008069	OG0008188	-				WP_096685898.1	WP_096685898.1		
N3.HOG0008070	OG0008189	-				WP_096685900.1	WP_096685900.1		
N3.HOG0008071	OG0008190	-				WP_096685912.1	WP_096685912.1		
N3.HOG0008072	OG0008191	-				WP_096685916.1	WP_096685916.1		
N3.HOG0008073	OG0008192	-				WP_096685952.1	WP_096685952.1		
N3.HOG0008074	OG0008193	-				WP_096685960.1	WP_096685960.1		
N3.HOG0008075	OG0008194	-				WP_096685971.1	WP_096685971.1		
N3.HOG0008076	OG0008195	-				WP_096685973.1	WP_096685973.1		
N3.HOG0008077	OG0008196	-				WP_096685977.1	WP_096685977.1		
N3.HOG0008078	OG0008197	-				WP_096685979.1	WP_096685979.1		
N3.HOG0008079	OG0008198	-				WP_096686035.1	WP_096686035.1		
N3.HOG0008080	OG0008199	-				WP_096686049.1	WP_096686049.1		
N3.HOG0008081	OG0008200	-				WP_096686111.1	WP_096686111.1		
N3.HOG0008082	OG0008201	-				WP_096686115.1	WP_096686115.1		
N3.HOG0008083	OG0008202	-				WP_096686131.1	WP_096686131.1		
N3.HOG0008084	OG0008203	-				WP_096686133.1	WP_096686133.1		
N3.HOG0008085	OG0008204	-				WP_096686135.1	WP_096686135.1		
N3.HOG0008086	OG0008205	-				WP_096686137.1	WP_096686137.1		
N3.HOG0008087	OG0008206	-				WP_096686148.1	WP_096686148.1		
N3.HOG0008088	OG0008207	-				WP_096686150.1	WP_096686150.1		
N3.HOG0008089	OG0008208	-				WP_096686162.1	WP_096686162.1		
N3.HOG0008090	OG0008209	-				WP_096686178.1	WP_096686178.1		
N3.HOG0008091	OG0008210	-				WP_096686180.1	WP_096686180.1		
N3.HOG0008092	OG0008211	-				WP_096686182.1	WP_096686182.1		
N3.HOG0008093	OG0008212	-				WP_096686186.1	WP_096686186.1		
N3.HOG0008094	OG0008213	-				WP_096686188.1	WP_096686188.1		
N3.HOG0008095	OG0008214	-				WP_096686190.1	WP_096686190.1		
N3.HOG0008096	OG0008215	-				WP_096686193.1	WP_096686193.1		
N3.HOG0008097	OG0008216	-				WP_096686195.1	WP_096686195.1		
N3.HOG0008098	OG0008217	-				WP_096686197.1	WP_096686197.1		
N3.HOG0008099	OG0008218	-				WP_096686203.1	WP_096686203.1		
N3.HOG0008100	OG0008219	-				WP_096686205.1	WP_096686205.1		
N3.HOG0008101	OG0008220	-				WP_096686207.1	WP_096686207.1		
N3.HOG0008102	OG0008221	-				WP_096686241.1	WP_096686241.1		
N3.HOG0008103	OG0008222	-				WP_096686251.1	WP_096686251.1		
N3.HOG0008104	OG0008223	-				WP_096686253.1	WP_096686253.1		
N3.HOG0008105	OG0008224	-				WP_096686314.1	WP_096686314.1		
N3.HOG0008106	OG0008225	-				WP_096686322.1	WP_096686322.1		
N3.HOG0008107	OG0008226	-				WP_096686326.1	WP_096686326.1		
N3.HOG0008108	OG0008227	-				WP_096686328.1	WP_096686328.1		
N3.HOG0008109	OG0008228	-				WP_096686340.1	WP_096686340.1		
N3.HOG0008110	OG0008229	-				WP_096686352.1	WP_096686352.1		
N3.HOG0008111	OG0008230	-				WP_096686365.1	WP_096686365.1		
N3.HOG0008112	OG0008231	-				WP_096686383.1	WP_096686383.1		
N3.HOG0008113	OG0008232	-				WP_096686411.1	WP_096686411.1		
N3.HOG0008114	OG0008233	-				WP_096686413.1	WP_096686413.1		
N3.HOG0008115	OG0008234	-				WP_096686414.1	WP_096686414.1		
N3.HOG0008116	OG0008235	-				WP_096686420.1	WP_096686420.1		
N3.HOG0008117	OG0008236	-				WP_096686466.1	WP_096686466.1		
N3.HOG0008118	OG0008237	-				WP_096686468.1	WP_096686468.1		
N3.HOG0008119	OG0008238	-				WP_096686472.1	WP_096686472.1		
N3.HOG0008120	OG0008239	-				WP_096686474.1	WP_096686474.1		
N3.HOG0008121	OG0008240	-				WP_096686503.1	WP_096686503.1		
N3.HOG0008122	OG0008241	-				WP_096686561.1	WP_096686561.1		
N3.HOG0008123	OG0008242	-				WP_096686567.1	WP_096686567.1		
N3.HOG0008124	OG0008243	-				WP_096686587.1	WP_096686587.1		
N3.HOG0008125	OG0008244	-				WP_096686589.1	WP_096686589.1		
N3.HOG0008126	OG0008245	-				WP_096686651.1	WP_096686651.1		
N3.HOG0008127	OG0008246	-				WP_096686659.1	WP_096686659.1		
N3.HOG0008128	OG0008247	-				WP_096686694.1	WP_096686694.1		
N3.HOG0008129	OG0008248	-				WP_096686698.1	WP_096686698.1		
N3.HOG0008130	OG0008249	-				WP_096686714.1	WP_096686714.1		
N3.HOG0008131	OG0008250	-				WP_096686716.1	WP_096686716.1		
N3.HOG0008132	OG0008251	-				WP_096686730.1	WP_096686730.1		
N3.HOG0008133	OG0008252	-				WP_096686732.1	WP_096686732.1		
N3.HOG0008134	OG0008253	-				WP_096686738.1	WP_096686738.1		
N3.HOG0008135	OG0008254	-				WP_096686740.1	WP_096686740.1		
N3.HOG0008136	OG0008255	-				WP_096686744.1	WP_096686744.1		
N3.HOG0008137	OG0008256	-				WP_096686747.1	WP_096686747.1		
N3.HOG0008138	OG0008257	-				WP_096686749.1	WP_096686749.1		
N3.HOG0008139	OG0008258	-				WP_096686759.1	WP_096686759.1		
N3.HOG0008140	OG0008259	-				WP_096686778.1	WP_096686778.1		
N3.HOG0008141	OG0008260	-				WP_096686797.1	WP_096686797.1		
N3.HOG0008142	OG0008261	-				WP_096686799.1	WP_096686799.1		
N3.HOG0008143	OG0008262	-				WP_096686801.1	WP_096686801.1		
N3.HOG0008144	OG0008263	-				WP_096686813.1	WP_096686813.1		
N3.HOG0008145	OG0008264	-				WP_096686819.1	WP_096686819.1		
N3.HOG0008146	OG0008265	-				WP_096686821.1	WP_096686821.1		
N3.HOG0008147	OG0008266	-				WP_096686822.1	WP_096686822.1		
N3.HOG0008148	OG0008267	-				WP_096686828.1	WP_096686828.1		
N3.HOG0008149	OG0008268	-				WP_096686872.1	WP_096686872.1		
N3.HOG0008150	OG0008269	-				WP_096686876.1	WP_096686876.1		
N3.HOG0008151	OG0008270	-				WP_096686912.1	WP_096686912.1		
N3.HOG0008152	OG0008271	-				WP_096686914.1	WP_096686914.1		
N3.HOG0008153	OG0008272	-				WP_096686916.1	WP_096686916.1		
N3.HOG0008154	OG0008273	-				WP_096686924.1	WP_096686924.1		
N3.HOG0008155	OG0008274	-				WP_096686940.1	WP_096686940.1		
N3.HOG0008156	OG0008275	-				WP_096686942.1	WP_096686942.1		
N3.HOG0008157	OG0008276	-				WP_096686945.1	WP_096686945.1		
N3.HOG0008158	OG0008277	-				WP_096686947.1	WP_096686947.1		
N3.HOG0008159	OG0008278	-				WP_096686949.1	WP_096686949.1		
N3.HOG0008160	OG0008279	-				WP_096686955.1	WP_096686955.1		
N3.HOG0008161	OG0008280	-				WP_096686978.1	WP_096686978.1		
N3.HOG0008162	OG0008281	-				WP_096686980.1	WP_096686980.1		
N3.HOG0008163	OG0008282	-				WP_096686984.1	WP_096686984.1		
N3.HOG0008164	OG0008283	-				WP_096686999.1	WP_096686999.1		
N3.HOG0008165	OG0008284	-				WP_096687003.1	WP_096687003.1		
N3.HOG0008166	OG0008285	-				WP_096687016.1	WP_096687016.1		
N3.HOG0008167	OG0008286	-				WP_096687018.1	WP_096687018.1		
N3.HOG0008168	OG0008287	-				WP_096687020.1	WP_096687020.1		
N3.HOG0008169	OG0008288	-				WP_096687022.1	WP_096687022.1		
N3.HOG0008170	OG0008289	-				WP_096687038.1	WP_096687038.1		
N3.HOG0008171	OG0008290	-				WP_096687048.1	WP_096687048.1		
N3.HOG0008172	OG0008291	-				WP_096687059.1	WP_096687059.1		
N3.HOG0008173	OG0008292	-				WP_096687070.1	WP_096687070.1		
N3.HOG0008174	OG0008293	-				WP_096687072.1	WP_096687072.1		
N3.HOG0008175	OG0008294	-				WP_096687083.1	WP_096687083.1		
N3.HOG0008176	OG0008295	-				WP_096687091.1	WP_096687091.1		
N3.HOG0008177	OG0008296	-				WP_096687096.1	WP_096687096.1		
N3.HOG0008178	OG0008297	-				WP_096687098.1	WP_096687098.1		
N3.HOG0008179	OG0008298	-				WP_096687140.1	WP_096687140.1		
N3.HOG0008180	OG0008299	-				WP_096687142.1	WP_096687142.1		
N3.HOG0008181	OG0008300	-				WP_096687150.1	WP_096687150.1		
N3.HOG0008182	OG0008301	-				WP_096687154.1	WP_096687154.1		
N3.HOG0008183	OG0008302	-				WP_096687160.1	WP_096687160.1		
N3.HOG0008184	OG0008303	-				WP_096687162.1	WP_096687162.1		
N3.HOG0008185	OG0008304	-				WP_096687166.1	WP_096687166.1		
N3.HOG0008186	OG0008305	-				WP_096687167.1	WP_096687167.1		
N3.HOG0008187	OG0008306	-				WP_096687174.1	WP_096687174.1		
N3.HOG0008188	OG0008307	-				WP_096687182.1	WP_096687182.1		
N3.HOG0008189	OG0008308	-				WP_096687184.1	WP_096687184.1		
N3.HOG0008190	OG0008309	-				WP_096687186.1	WP_096687186.1		
N3.HOG0008191	OG0008310	-				WP_096687190.1	WP_096687190.1		
N3.HOG0008192	OG0008311	-				WP_096687198.1	WP_096687198.1		
N3.HOG0008193	OG0008312	-				WP_096687216.1	WP_096687216.1		
N3.HOG0008194	OG0008313	-				WP_096687222.1	WP_096687222.1		
N3.HOG0008195	OG0008314	-				WP_096687224.1	WP_096687224.1		
N3.HOG0008196	OG0008315	-				WP_096687226.1	WP_096687226.1		
N3.HOG0008197	OG0008316	-				WP_096687236.1	WP_096687236.1		
N3.HOG0008198	OG0008317	-				WP_096687240.1	WP_096687240.1		
N3.HOG0008199	OG0008318	-				WP_096687248.1	WP_096687248.1		
N3.HOG0008200	OG0008319	-				WP_096687260.1	WP_096687260.1		
N3.HOG0008201	OG0008320	-				WP_096687284.1	WP_096687284.1		
N3.HOG0008202	OG0008321	-				WP_096687304.1	WP_096687304.1		
N3.HOG0008203	OG0008322	-				WP_096687310.1	WP_096687310.1		
N3.HOG0008204	OG0008323	-				WP_096687316.1	WP_096687316.1		
N3.HOG0008205	OG0008324	-				WP_096687342.1	WP_096687342.1		
N3.HOG0008206	OG0008325	-				WP_096687354.1	WP_096687354.1		
N3.HOG0008207	OG0008326	-				WP_096687366.1	WP_096687366.1		
N3.HOG0008208	OG0008327	-				WP_096687370.1	WP_096687370.1		
N3.HOG0008209	OG0008328	-				WP_096687372.1	WP_096687372.1		
N3.HOG0008210	OG0008329	-				WP_096687387.1	WP_096687387.1		
N3.HOG0008211	OG0008330	-				WP_096687389.1	WP_096687389.1		
N3.HOG0008212	OG0008331	-				WP_096687419.1	WP_096687419.1		
N3.HOG0008213	OG0008332	-				WP_096687421.1	WP_096687421.1		
N3.HOG0008214	OG0008333	-				WP_096687425.1	WP_096687425.1		
N3.HOG0008215	OG0008334	-				WP_096687431.1	WP_096687431.1		
N3.HOG0008216	OG0008335	-				WP_096687440.1	WP_096687440.1		
N3.HOG0008217	OG0008336	-				WP_096687452.1	WP_096687452.1		
N3.HOG0008218	OG0008337	-				WP_096687456.1	WP_096687456.1		
N3.HOG0008219	OG0008338	-				WP_096687459.1	WP_096687459.1		
N3.HOG0008220	OG0008339	-				WP_096687465.1	WP_096687465.1		
N3.HOG0008221	OG0008340	-				WP_096687466.1	WP_096687466.1		
N3.HOG0008222	OG0008341	-				WP_096687485.1	WP_096687485.1		
N3.HOG0008223	OG0008342	-				WP_096687487.1	WP_096687487.1		
N3.HOG0008224	OG0008343	-				WP_096687489.1	WP_096687489.1		
N3.HOG0008225	OG0008344	-				WP_096687492.1	WP_096687492.1		
N3.HOG0008226	OG0008345	-				WP_096687510.1	WP_096687510.1		
N3.HOG0008227	OG0008346	-				WP_096687517.1	WP_096687517.1		
N3.HOG0008228	OG0008347	-				WP_096687529.1	WP_096687529.1		
N3.HOG0008229	OG0008348	-				WP_096687536.1	WP_096687536.1		
N3.HOG0008230	OG0008349	-				WP_096687540.1	WP_096687540.1		
N3.HOG0008231	OG0008350	-				WP_096687542.1	WP_096687542.1		
N3.HOG0008232	OG0008351	-				WP_096687543.1	WP_096687543.1		
N3.HOG0008233	OG0008352	-				WP_096687544.1	WP_096687544.1		
N3.HOG0008234	OG0008353	-				WP_096687546.1	WP_096687546.1		
N3.HOG0008235	OG0008354	-				WP_096687548.1	WP_096687548.1		
N3.HOG0008236	OG0008355	-				WP_096687549.1	WP_096687549.1		
N3.HOG0008237	OG0008356	-				WP_096687553.1	WP_096687553.1		
N3.HOG0008238	OG0008357	-				WP_096687554.1	WP_096687554.1		
N3.HOG0008239	OG0008358	-				WP_096687560.1	WP_096687560.1		
N3.HOG0008240	OG0008359	-				WP_096687561.1	WP_096687561.1		
N3.HOG0008241	OG0008360	-				WP_096687562.1	WP_096687562.1		
N3.HOG0008242	OG0008361	-				WP_096687568.1	WP_096687568.1		
N3.HOG0008243	OG0008362	-				WP_096687580.1	WP_096687580.1		
N3.HOG0008244	OG0008363	-				WP_096687588.1	WP_096687588.1		
N3.HOG0008245	OG0008364	-				WP_096687589.1	WP_096687589.1		
N3.HOG0008246	OG0008365	-				WP_096687590.1	WP_096687590.1		
N3.HOG0008247	OG0008366	-				WP_096687592.1	WP_096687592.1		
N3.HOG0008248	OG0008367	-				WP_096687606.1	WP_096687606.1		
N3.HOG0008249	OG0008368	-				WP_096687607.1	WP_096687607.1		
N3.HOG0008250	OG0008369	-				WP_096687657.1	WP_096687657.1		
N3.HOG0008251	OG0008370	-				WP_096687661.1	WP_096687661.1		
N3.HOG0008252	OG0008371	-				WP_096687697.1	WP_096687697.1		
N3.HOG0008253	OG0008372	-				WP_096687699.1	WP_096687699.1		
N3.HOG0008254	OG0008373	-				WP_096687717.1	WP_096687717.1		
N3.HOG0008255	OG0008374	-				WP_096687731.1	WP_096687731.1		
N3.HOG0008256	OG0008375	-				WP_096687732.1	WP_096687732.1		
N3.HOG0008257	OG0008376	-				WP_096687733.1	WP_096687733.1		
N3.HOG0008258	OG0008377	-				WP_096687736.1	WP_096687736.1		
N3.HOG0008259	OG0008378	-				WP_096687743.1	WP_096687743.1		
N3.HOG0008260	OG0008379	-				WP_096687750.1	WP_096687750.1		
N3.HOG0008261	OG0008380	-				WP_096687751.1	WP_096687751.1		
N3.HOG0008262	OG0008381	-				WP_096687753.1	WP_096687753.1		
N3.HOG0008263	OG0008382	-				WP_096687754.1	WP_096687754.1		
N3.HOG0008264	OG0008383	-				WP_096687791.1	WP_096687791.1		
N3.HOG0008265	OG0008384	-				WP_096687796.1	WP_096687796.1		
N3.HOG0008266	OG0008385	-				WP_096687797.1	WP_096687797.1		
N3.HOG0008267	OG0008386	-				WP_096687798.1	WP_096687798.1		
N3.HOG0008268	OG0008387	-				WP_096687799.1	WP_096687799.1		
N3.HOG0008269	OG0008388	-				WP_096687810.1	WP_096687810.1		
N3.HOG0008270	OG0008389	-				WP_096687811.1	WP_096687811.1		
N3.HOG0008271	OG0008390	-				WP_096687832.1	WP_096687832.1		
N3.HOG0008272	OG0008391	-				WP_096687833.1	WP_096687833.1		
N3.HOG0008273	OG0008392	-				WP_096687834.1	WP_096687834.1		
N3.HOG0008274	OG0008393	-				WP_096687835.1	WP_096687835.1		
N3.HOG0008275	OG0008394	-				WP_096687836.1	WP_096687836.1		
N3.HOG0008276	OG0008395	-				WP_096687868.1	WP_096687868.1		
N3.HOG0008277	OG0008396	-				WP_096687875.1	WP_096687875.1		
N3.HOG0008278	OG0008397	-				WP_096687877.1	WP_096687877.1		
N3.HOG0008279	OG0008398	-				WP_096687878.1	WP_096687878.1		
N3.HOG0008280	OG0008399	-				WP_096687879.1	WP_096687879.1		
N3.HOG0008281	OG0008400	-				WP_096687880.1	WP_096687880.1		
N3.HOG0008282	OG0008401	-				WP_096687881.1	WP_096687881.1		
N3.HOG0008283	OG0008402	-				WP_096687882.1	WP_096687882.1		
N3.HOG0008284	OG0008403	-				WP_096687885.1	WP_096687885.1		
N3.HOG0008285	OG0008404	-				WP_096687886.1	WP_096687886.1		
N3.HOG0008286	OG0008405	-				WP_096687888.1	WP_096687888.1		
N3.HOG0008287	OG0008406	-				WP_096687889.1	WP_096687889.1		
N3.HOG0008288	OG0008407	-				WP_096687890.1	WP_096687890.1		
N3.HOG0008289	OG0008408	-				WP_096687891.1	WP_096687891.1		
N3.HOG0008290	OG0008409	-				WP_096687892.1	WP_096687892.1		
N3.HOG0008291	OG0008410	-				WP_096687893.1	WP_096687893.1		
N3.HOG0008292	OG0008411	-				WP_096687895.1	WP_096687895.1		
N3.HOG0008293	OG0008412	-				WP_096687897.1	WP_096687897.1		
N3.HOG0008294	OG0008413	-				WP_096687899.1	WP_096687899.1		
N3.HOG0008295	OG0008414	-				WP_096687902.1	WP_096687902.1		
N3.HOG0008296	OG0008415	-				WP_096687905.1	WP_096687905.1		
N3.HOG0008297	OG0008416	-				WP_096687908.1	WP_096687908.1		
N3.HOG0008298	OG0008417	-				WP_096687910.1	WP_096687910.1		
N3.HOG0008299	OG0008418	-				WP_096687914.1	WP_096687914.1		
N3.HOG0008300	OG0008419	-				WP_096687915.1	WP_096687915.1		
N3.HOG0008301	OG0008420	-				WP_096687918.1	WP_096687918.1		
N3.HOG0008302	OG0008421	-				WP_096687921.1	WP_096687921.1		
N3.HOG0008303	OG0008422	-				WP_096687923.1	WP_096687923.1		
N3.HOG0008304	OG0008423	-				WP_096687927.1	WP_096687927.1		
N3.HOG0008305	OG0008424	-				WP_096687930.1	WP_096687930.1		
N3.HOG0008306	OG0008425	-				WP_096687933.1	WP_096687933.1		
N3.HOG0008307	OG0008426	-				WP_096687934.1	WP_096687934.1		
N3.HOG0008308	OG0008427	-				WP_096687935.1	WP_096687935.1		
N3.HOG0008309	OG0008428	-				WP_096687937.1	WP_096687937.1		
N3.HOG0008310	OG0008429	-				WP_096687941.1	WP_096687941.1		
N3.HOG0008311	OG0008430	-				WP_096687943.1	WP_096687943.1		
N3.HOG0008312	OG0008431	-				WP_096687946.1	WP_096687946.1		
N3.HOG0008313	OG0008432	-				WP_096687948.1	WP_096687948.1		
N3.HOG0008314	OG0008433	-				WP_096687952.1	WP_096687952.1		
N3.HOG0008315	OG0008434	-				WP_096687956.1	WP_096687956.1		
N3.HOG0008316	OG0008435	-				WP_096687958.1	WP_096687958.1		
N3.HOG0008317	OG0008436	-				WP_096687960.1	WP_096687960.1		
N3.HOG0008318	OG0008437	-				WP_096687968.1	WP_096687968.1		
N3.HOG0008319	OG0008438	-				WP_096687974.1	WP_096687974.1		
N3.HOG0008320	OG0008439	-				WP_096687976.1	WP_096687976.1		
N3.HOG0008321	OG0008440	-				WP_096687979.1	WP_096687979.1		
N3.HOG0008322	OG0008441	-				WP_096687981.1	WP_096687981.1		
N3.HOG0008323	OG0008442	-				WP_096687983.1	WP_096687983.1		
N3.HOG0008324	OG0008443	-				WP_096687984.1	WP_096687984.1		
N3.HOG0008325	OG0008444	-				WP_096687986.1	WP_096687986.1		
N3.HOG0008326	OG0008445	-				WP_096687995.1	WP_096687995.1		
N3.HOG0008327	OG0008446	-				WP_096687996.1	WP_096687996.1		
N3.HOG0008328	OG0008447	-				WP_096687998.1	WP_096687998.1		
N3.HOG0008329	OG0008448	-				WP_096688000.1	WP_096688000.1		
N3.HOG0008330	OG0008449	-				WP_096688001.1	WP_096688001.1		
N3.HOG0008331	OG0008450	-				WP_096688003.1	WP_096688003.1		
N3.HOG0008332	OG0008451	-				WP_096688004.1	WP_096688004.1		
N3.HOG0008333	OG0008452	-				WP_096688005.1	WP_096688005.1		
N3.HOG0008334	OG0008453	-				WP_096688006.1	WP_096688006.1		
N3.HOG0008335	OG0008454	-				WP_096688008.1	WP_096688008.1		
N3.HOG0008336	OG0008455	-				WP_096688011.1	WP_096688011.1		
N3.HOG0008337	OG0008456	-				WP_096688012.1	WP_096688012.1		
N3.HOG0008338	OG0008457	-				WP_096688013.1	WP_096688013.1		
N3.HOG0008339	OG0008458	-				WP_096688014.1	WP_096688014.1		
N3.HOG0008340	OG0008459	-				WP_096688015.1	WP_096688015.1		
N3.HOG0008341	OG0008460	-				WP_096688016.1	WP_096688016.1		
N3.HOG0008342	OG0008461	-				WP_096688017.1	WP_096688017.1		
N3.HOG0008343	OG0008462	-				WP_096688018.1	WP_096688018.1		
N3.HOG0008344	OG0008463	-				WP_096688019.1	WP_096688019.1		
N3.HOG0008345	OG0008464	-				WP_096688020.1	WP_096688020.1		
N3.HOG0008346	OG0008465	-				WP_096688022.1	WP_096688022.1		
N3.HOG0008347	OG0008466	-				WP_096688029.1	WP_096688029.1		
N3.HOG0008348	OG0008467	-				WP_096688030.1	WP_096688030.1		
N3.HOG0008349	OG0008468	-				WP_096688033.1	WP_096688033.1		
N3.HOG0008350	OG0008469	-				WP_096688035.1	WP_096688035.1		
N3.HOG0008351	OG0008470	-				WP_096688036.1	WP_096688036.1		
N3.HOG0008352	OG0008471	-				WP_096688041.1	WP_096688041.1		
N3.HOG0008353	OG0008472	-				WP_096688047.1	WP_096688047.1		
N3.HOG0008354	OG0008473	-				WP_096688050.1	WP_096688050.1		
N3.HOG0008355	OG0008474	-				WP_096688051.1	WP_096688051.1		
N3.HOG0008356	OG0008475	-				WP_096688052.1	WP_096688052.1		
N3.HOG0008357	OG0008476	-				WP_096688053.1	WP_096688053.1		
N3.HOG0008358	OG0008477	-				WP_096688056.1	WP_096688056.1		
N3.HOG0008359	OG0008478	-				WP_096688058.1	WP_096688058.1		
N3.HOG0008360	OG0008479	-				WP_096688062.1	WP_096688062.1		
N3.HOG0008361	OG0008480	-				WP_096688065.1	WP_096688065.1		
N3.HOG0008362	OG0008481	-				WP_096688066.1	WP_096688066.1		
N3.HOG0008363	OG0008482	-				WP_096688067.1	WP_096688067.1		
N3.HOG0008364	OG0008483	-				WP_096688069.1	WP_096688069.1		
N3.HOG0008365	OG0008484	-				WP_096688072.1	WP_096688072.1		
N3.HOG0008366	OG0008485	-				WP_096688073.1	WP_096688073.1		
N3.HOG0008367	OG0008486	-				WP_096688074.1	WP_096688074.1		
N3.HOG0008368	OG0008487	-				WP_096688086.1	WP_096688086.1		
N3.HOG0008369	OG0008488	-				WP_096688089.1	WP_096688089.1		
N3.HOG0008370	OG0008489	-				WP_096688111.1	WP_096688111.1		
N3.HOG0008371	OG0008490	-				WP_096688120.1	WP_096688120.1		
N3.HOG0008372	OG0008491	-				WP_096688145.1	WP_096688145.1		
N3.HOG0008373	OG0008492	-				WP_096688147.1	WP_096688147.1		
N3.HOG0008374	OG0008493	-				WP_096688151.1	WP_096688151.1		
N3.HOG0008375	OG0008494	-				WP_096688152.1	WP_096688152.1		
N3.HOG0008376	OG0008495	-				WP_096688165.1	WP_096688165.1		
N3.HOG0008377	OG0008496	-				WP_096688169.1	WP_096688169.1		
N3.HOG0008378	OG0008497	-				WP_096688170.1	WP_096688170.1		
N3.HOG0008379	OG0008498	-				WP_096688171.1	WP_096688171.1		
N3.HOG0008380	OG0008499	-				WP_096688172.1	WP_096688172.1		
N3.HOG0008381	OG0008500	-				WP_096688182.1	WP_096688182.1		
N3.HOG0008382	OG0008501	-				WP_096688183.1	WP_096688183.1		
N3.HOG0008383	OG0008502	-				WP_096688184.1	WP_096688184.1		
N3.HOG0008384	OG0008503	-				WP_096688196.1	WP_096688196.1		
N3.HOG0008385	OG0008504	-				WP_096688201.1	WP_096688201.1		
N3.HOG0008386	OG0008505	-				WP_096688206.1	WP_096688206.1		
N3.HOG0008387	OG0008506	-				WP_096688220.1	WP_096688220.1		
N3.HOG0008388	OG0008507	-				WP_096688232.1	WP_096688232.1		
N3.HOG0008389	OG0008508	-				WP_096688245.1	WP_096688245.1		
N3.HOG0008390	OG0008509	-				WP_096688246.1	WP_096688246.1		
