Orthogroup	336-3	PCC_7716
OG0004808	WP_035155903.1	WP_224175988.1
OG0004811	WP_035156418.1	WP_170213553.1
OG0004813	WP_035156632.1	WP_224174463.1
OG0004814	WP_035156659.1	WP_223972219.1
OG0004815	WP_035156792.1	WP_224177111.1
OG0004816	WP_035156834.1	WP_223972835.1
OG0004818	WP_035157396.1	WP_223976682.1
OG0004819	WP_035157523.1	WP_223978324.1
OG0004820	WP_035157529.1	WP_224178263.1
OG0004821	WP_035157552.1	WP_224178059.1
OG0004822	WP_035157671.1	WP_223990111.1
OG0004823	WP_035157757.1	WP_224178478.1
OG0004827	WP_035158029.1	WP_223974037.1
OG0004828	WP_035158060.1	WP_223973403.1
OG0004830	WP_035158106.1	WP_223986322.1
OG0004831	WP_035158118.1	WP_224175247.1
OG0004835	WP_035158213.1	WP_224176378.1
OG0004836	WP_035158266.1	WP_224179549.1
OG0004837	WP_035158360.1	WP_223981778.1
OG0004840	WP_035158589.1	WP_223983826.1
OG0004841	WP_035158787.1	WP_223980720.1
OG0004842	WP_035158988.1	WP_224180366.1
OG0004844	WP_035159031.1	WP_224176182.1
OG0004847	WP_035159836.1	WP_073618492.1
OG0004848	WP_035159842.1	WP_224178598.1
OG0004849	WP_035159896.1	WP_224180336.1, WP_224180381.1
OG0004850	WP_035159910.1	WP_224179463.1
OG0004851	WP_046814682.1	WP_224179730.1
OG0004852	WP_046814713.1	WP_223975385.1
OG0004855	WP_046814839.1	WP_223972734.1
OG0004857	WP_046814860.1	WP_224175366.1
OG0004858	WP_046814912.1	WP_223990113.1
OG0004860	WP_052754370.1	WP_223976230.1
OG0004861	WP_052754379.1	WP_224176505.1
OG0004862	WP_052754392.1	WP_224176917.1
OG0004864	WP_052754416.1	WP_224175395.1
OG0004865	WP_052754424.1	WP_223970711.1
OG0004866	WP_052754425.1	WP_223979263.1
OG0004868	WP_052754449.1	WP_223981922.1
OG0004869	WP_052754455.1	WP_223983875.1
OG0004870	WP_052754463.1	WP_224178134.1
OG0004871	WP_052754525.1	WP_223986067.1
OG0004872	WP_082127295.1	WP_224177785.1, WP_224176281.1
OG0004874	WP_082127352.1	WP_224175814.1
OG0004875	WP_082127386.1	WP_224175229.1
OG0004877	WP_144416018.1	WP_223979369.1
OG0004878	WP_144416066.1	WP_224177040.1
OG0004879	WP_144416078.1	WP_224177178.1
OG0004881	WP_144416141.1	WP_224179918.1
OG0004882	WP_168163395.1	WP_019490121.1
OG0004883	WP_168163431.1	WP_224180411.1, WP_224177702.1
OG0004884	WP_168163480.1	WP_255666548.1
OG0004886	WP_168163507.1	WP_223982261.1
OG0004888	WP_238178336.1	WP_224180237.1, WP_255666556.1
OG0004890	WP_238178367.1	WP_224176510.1
OG0004891	WP_238178397.1	WP_224177697.1
OG0004892	WP_238178399.1	WP_224176768.1
OG0004895	WP_238178463.1	WP_224179143.1, WP_224175302.1
OG0004896	WP_238178476.1	WP_224178863.1
OG0004897	WP_238178481.1	WP_224178932.1
OG0004898	WP_238178482.1	WP_224178917.1
OG0004899	WP_238178504.1	WP_224176323.1
OG0004901	WP_256388865.1	WP_224179348.1
OG0004902	WP_256388867.1	WP_223978144.1
OG0005639	WP_035149011.1	WP_224179320.1
OG0005641	WP_035149170.1	WP_224179664.1
OG0005645	WP_035149329.1	WP_223978108.1
OG0005649	WP_035149713.1	WP_223987299.1
OG0005652	WP_035149882.1	WP_224180136.1, WP_224177807.1
OG0005661	WP_035150162.1	WP_224177181.1
OG0005663	WP_035150270.1	WP_224177967.1
OG0005665	WP_035150303.1	WP_223980016.1
OG0005667	WP_035150323.1	WP_224176255.1
OG0005673	WP_035150640.1	WP_224175491.1
OG0005675	WP_035150734.1	WP_224175727.1, WP_224175347.1
OG0005679	WP_035150890.1	WP_224178532.1
OG0005682	WP_035150964.1	WP_224175372.1
OG0005684	WP_035151111.1	WP_223973054.1
OG0005691	WP_035151620.1	WP_224179311.1, WP_224177590.1
OG0005693	WP_035151756.1	WP_224179693.1
OG0005694	WP_035151761.1, WP_035155395.1	WP_224178214.1
OG0005695	WP_035151774.1	WP_224179142.1
OG0005698	WP_035151802.1	WP_224175300.1
OG0005700	WP_035151838.1	WP_224178585.1
OG0005701	WP_035151845.1	WP_224178587.1
OG0005702	WP_035151849.1	WP_224178589.1
OG0005708	WP_035152285.1	WP_223978702.1
OG0005710	WP_035152335.1	WP_223979342.1, WP_224176246.1
OG0005711	WP_035152338.1	WP_223979308.1, WP_223979340.1
OG0005712	WP_035152391.1	WP_224178915.1
OG0005713	WP_035152448.1	WP_224179131.1
OG0005714	WP_035152454.1	WP_224177991.1
OG0005715	WP_035152459.1	WP_224176052.1, WP_224180238.1
OG0005728	WP_035152716.1	WP_224178282.1, WP_223977440.1
OG0005729	WP_035152718.1	WP_224178278.1
OG0005733	WP_046814760.1, WP_035153145.1	WP_224175312.1
OG0005737	WP_035153590.1	WP_224173934.1
OG0005738	WP_035153591.1	WP_223985701.1
OG0005740	WP_035153625.1	WP_224176382.1, WP_224173979.1
OG0005741	WP_035153627.1	WP_224180367.1, WP_224179385.1
OG0005742	WP_035153781.1	WP_224178749.1
OG0005744	WP_035154327.1	WP_223990035.1
OG0005745	WP_035154506.1, WP_035157584.1	WP_224175221.1
OG0005746	WP_035154611.1	WP_224178174.1
OG0005749	WP_035154717.1	WP_224175214.1
OG0005752	WP_035154995.1	WP_224177057.1
OG0005753	WP_035155010.1	WP_255666546.1
OG0005756	WP_035155475.1	WP_223987972.1
OG0005757	WP_035155514.1	WP_224177310.1
OG0005765	WP_035156634.1	WP_224175415.1
OG0005766	WP_035156992.1	WP_224176316.1
OG0005767	WP_035157192.1	WP_224178248.1
OG0005772	WP_035157993.1	WP_224174202.1
OG0005776	WP_035158121.1	WP_224175435.1
OG0005778	WP_035159903.1	WP_224175310.1
OG0005779	WP_035160001.1	WP_224175576.1
OG0005785	WP_238178465.1, WP_046814798.1	WP_224175311.1
OG0005793	WP_052754488.1, WP_052754533.1	WP_224177092.1
OG0005794	WP_052754494.1, WP_256388823.1	WP_224179383.1
OG0005795	WP_052754527.1	WP_224178625.1
OG0005796	WP_052754532.1	WP_224175391.1
OG0005800	WP_082127415.1	WP_223975387.1
OG0005801	WP_082127476.1	WP_224174302.1
OG0005802	WP_144415957.1	WP_223987453.1
OG0005804	WP_144415961.1	WP_224177263.1
OG0005805	WP_144415975.1	WP_224174576.1
OG0005806	WP_144415981.1	WP_224175126.1, WP_223979616.1
OG0005808	WP_144416000.1	WP_224180148.1, WP_224175070.1
OG0005809	WP_144416004.1	WP_224179135.1
OG0005813	WP_168163439.1	WP_224178588.1
OG0005818	WP_168163497.1	WP_223971059.1
OG0005823	WP_201782670.1	WP_224178531.1
OG0005837	WP_238178493.1	WP_223977446.1
OG0007364	WP_035150298.1	WP_223978195.1
OG0007369	WP_035150580.1	WP_223972765.1
OG0007373	WP_035150779.1	WP_224177906.1
OG0007375	WP_035150854.1	WP_224174741.1
OG0007377	WP_035150876.1	WP_224179112.1
OG0007379	WP_035150984.1	WP_223979139.1
OG0007382	WP_035151062.1	WP_224179162.1
OG0007385	WP_035151612.1	WP_224177789.1
OG0007386	WP_035151614.1	WP_224179306.1
OG0007403	WP_035151928.1	WP_224180108.1
OG0007404	WP_035151987.1	WP_224180253.1
OG0007405	WP_035152123.1	WP_224176292.1
OG0007407	WP_035152143.1	WP_223979546.1
OG0007408	WP_035152151.1	WP_224173991.1
OG0007409	WP_035152172.1	WP_224175453.1
OG0007410	WP_035152204.1	WP_224176266.1
OG0007411	WP_035152219.1	WP_224176267.1
OG0007412	WP_035152228.1	WP_224176318.1
OG0007413	WP_035152249.1	WP_255667706.1
OG0007414	WP_035152270.1	WP_223979567.1
OG0007415	WP_035152279.1	WP_223979381.1
OG0007416	WP_035152288.1	WP_224176294.1
OG0007417	WP_035152290.1	WP_224176293.1
OG0007418	WP_035152298.1	WP_069068766.1
OG0007419	WP_035152341.1	WP_224176247.1
OG0007421	WP_035152421.1	WP_224178006.1
OG0007422	WP_035152434.1	WP_224175293.1
OG0007424	WP_035152468.1	WP_223983638.1
OG0007434	WP_035152722.1	WP_224178276.1
OG0007436	WP_035152761.1	WP_223978291.1
OG0007437	WP_035152771.1	WP_224177963.1
OG0007439	WP_035152854.1	WP_223975707.1
OG0007442	WP_035153154.1	WP_224175315.1
OG0007444	WP_035153561.1	WP_224174132.1
OG0007448	WP_035154008.1	WP_223975830.1
OG0007455	WP_035154521.1	WP_224174807.1
OG0007464	WP_035156677.1	WP_223972838.1
OG0007466	WP_035156861.1	WP_223988262.1
OG0007470	WP_035157207.1	WP_224178675.1
OG0007478	WP_035158386.1	WP_224177335.1
OG0007479	WP_035158495.1	WP_224175348.1
OG0007483	WP_035158736.1	WP_223979565.1
OG0007484	WP_035158782.1	WP_224175290.1
OG0007493	WP_035160047.1	WP_224175820.1
OG0007497	WP_046814750.1	WP_224174239.1
OG0007502	WP_046815087.1	WP_224177429.1
OG0007508	WP_052754515.1	WP_224178838.1
OG0007509	WP_052754516.1	WP_224178839.1
OG0007510	WP_082127240.1	WP_255666787.1
OG0007511	WP_082127249.1	WP_223981800.1
OG0007532	WP_201782699.1	WP_224176290.1
OG0007539	WP_238178371.1	WP_223987647.1
OG0007543	WP_238178405.1	WP_223988024.1
OG0007544	WP_238178438.1	WP_224176895.1
OG0007546	WP_238178474.1	WP_224176273.1
OG0007554	WP_256388856.1	WP_223973294.1
